,,,Node1,Node2,Node3,Node4
period1,sc01,t2950, 54.57 ,,,
period1,sc01,t2951, 54.1 ,,,
period1,sc01,t2952, 49.55 ,,,
period1,sc01,t2953, 42 ,,,
period1,sc01,t2954, 40.84 ,,,
period1,sc01,t2955, 43.01 ,,,
period1,sc01,t2956, 43.1 ,,,
period1,sc01,t2957, 45.5 ,,,
period1,sc01,t2958, 45 ,,,
period1,sc01,t2959, 48.99 ,,,
period1,sc01,t2960, 52.99 ,,,
period1,sc01,t2961, 53.6 ,,,
period1,sc01,t2962, 54.14 ,,,
period1,sc01,t2963, 53.21 ,,,
period1,sc01,t2964, 50.69 ,,,
period1,sc01,t2965, 46.17 ,,,
period1,sc01,t2966, 31.14 ,,,
period1,sc01,t2967, 29 ,,,
period1,sc01,t2968, 30 ,,,
period1,sc01,t2969, 34.59 ,,,
period1,sc01,t2970, 38.53 ,,,
period1,sc01,t2971, 44.81 ,,,
period1,sc01,t2972, 46.18 ,,,
period1,sc01,t2973, 45.92 ,,,
period1,sc01,t2974, 44.3 ,,,
period1,sc01,t2975, 35.19 ,,,
period1,sc01,t2976, 32.02 ,,,
period1,sc01,t2977, 29.15 ,,,
period1,sc01,t2978, 29.33 ,,,
period1,sc01,t2979, 26.47 ,,,
period1,sc01,t2980, 26.1 ,,,
period1,sc01,t2981, 28.05 ,,,
period1,sc01,t2982, 29.01 ,,,
period1,sc01,t2983, 31.35 ,,,
period1,sc01,t2984, 31.62 ,,,
period1,sc01,t2985, 30.38 ,,,
period1,sc01,t2986, 30.57 ,,,
period1,sc01,t2987, 30.62 ,,,
period1,sc01,t2988, 30.57 ,,,
period1,sc01,t2989, 30.57 ,,,
period1,sc01,t2990, 20 ,,,
period1,sc01,t2991, 21.72 ,,,
period1,sc01,t2992, 27.43 ,,,
period1,sc01,t2993, 32.44 ,,,
period1,sc01,t2994, 38.47 ,,,
period1,sc01,t2995, 49 ,,,
period1,sc01,t2996, 58.71 ,,,
period1,sc01,t2997, 59.04 ,,,
period1,sc01,t2998, 55.07 ,,,
period1,sc01,t2999, 54.7 ,,,
period1,sc01,t3000, 47.33 ,,,
period1,sc01,t3001, 43.47 ,,,
period1,sc01,t3002, 43.47 ,,,
period1,sc01,t3003, 43.55 ,,,
period1,sc01,t3004, 47.33 ,,,
period1,sc01,t3005, 52.01 ,,,
period1,sc01,t3006, 55.72 ,,,
period1,sc01,t3007, 57.93 ,,,
period1,sc01,t3008, 58.69 ,,,
period1,sc01,t3009, 57.29 ,,,
period1,sc01,t3010, 56.9 ,,,
period1,sc01,t3011, 56.78 ,,,
period1,sc01,t3012, 56.1 ,,,
period1,sc01,t3013, 54.61 ,,,
period1,sc01,t3014, 52.11 ,,,
period1,sc01,t3015, 51.89 ,,,
period1,sc01,t3016, 52.11 ,,,
period1,sc01,t3017, 52.11 ,,,
period1,sc01,t3018, 54.4 ,,,
period1,sc01,t3019, 56.14 ,,,
period1,sc01,t3020, 58.5 ,,,
period1,sc01,t3021, 56.06 ,,,
period1,sc01,t3022, 54.01 ,,,
period1,sc01,t3023, 55.59 ,,,
period1,sc01,t3024, 53.97 ,,,
period1,sc01,t3025, 51.3 ,,,
period1,sc01,t3026, 50.12 ,,,
period1,sc01,t3027, 49.44 ,,,
period1,sc01,t3028, 50.03 ,,,
period1,sc01,t3029, 51.72 ,,,
period1,sc01,t3030, 58.71 ,,,
period1,sc01,t3031, 60 ,,,
period1,sc01,t3032, 57.53 ,,,
period1,sc01,t3033, 55.11 ,,,
period1,sc01,t3034, 54.03 ,,,
period1,sc01,t3035, 52.06 ,,,
period1,sc01,t3036, 50.15 ,,,
period1,sc01,t3037, 48 ,,,
period1,sc01,t3038, 46.77 ,,,
period1,sc01,t3039, 47.1 ,,,
period1,sc01,t3040, 48.94 ,,,
period1,sc01,t3041, 50.17 ,,,
period1,sc01,t3042, 51.47 ,,,
period1,sc01,t3043, 52.94 ,,,
period1,sc01,t3044, 55 ,,,
period1,sc01,t3045, 50.98 ,,,
period1,sc01,t3046, 45 ,,,
period1,sc01,t3047, 44.18 ,,,
period1,sc01,t3048, 39.03 ,,,
period1,sc01,t3049, 35.96 ,,,
period1,sc01,t3050, 35.79 ,,,
period1,sc01,t3051, 35.08 ,,,
period1,sc01,t3052, 34.64 ,,,
period1,sc01,t3053, 33.96 ,,,
period1,sc01,t3054, 39.48 ,,,
period1,sc01,t3055, 44.49 ,,,
period1,sc01,t3056, 46.2 ,,,
period1,sc01,t3057, 44.66 ,,,
period1,sc01,t3058, 43.5 ,,,
period1,sc01,t3059, 42.87 ,,,
period1,sc01,t3060, 38.19 ,,,
period1,sc01,t3061, 35.78 ,,,
period1,sc01,t3062, 34.9 ,,,
period1,sc01,t3063, 34.38 ,,,
period1,sc01,t3064, 33 ,,,
period1,sc01,t3065, 37.35 ,,,
period1,sc01,t3066, 39.19 ,,,
period1,sc01,t3067, 39.61 ,,,
period1,sc01,t3068, 44.18 ,,,
period1,sc01,t3069, 39.84 ,,,
period1,sc01,t3070, 34.16 ,,,
period1,sc01,t3071, 33.92 ,,,
period1,sc01,t3072, 32.01 ,,,
period1,sc01,t3073, 30.26 ,,,
period1,sc01,t3074, 30.69 ,,,
period1,sc01,t3075, 33.1 ,,,
period1,sc01,t3076, 37.07 ,,,
period1,sc01,t3077, 45.99 ,,,
period1,sc01,t3078, 49.92 ,,,
period1,sc01,t3079, 54.66 ,,,
period1,sc01,t3080, 55.01 ,,,
period1,sc01,t3081, 53.54 ,,,
period1,sc01,t3082, 52.38 ,,,
period1,sc01,t3083, 53.01 ,,,
period1,sc01,t3084, 51.95 ,,,
period1,sc01,t3085, 50.11 ,,,
period1,sc01,t3086, 47.37 ,,,
period1,sc01,t3087, 46.49 ,,,
period1,sc01,t3088, 46.5 ,,,
period1,sc01,t3089, 47.55 ,,,
period1,sc01,t3090, 50.87 ,,,
period1,sc01,t3091, 50.72 ,,,
period1,sc01,t3092, 52.33 ,,,
period1,sc01,t3093, 49.07 ,,,
period1,sc01,t3094, 44.6 ,,,
period1,sc01,t3095, 40.1 ,,,
period1,sc01,t3096, 38.83 ,,,
period1,sc01,t3097, 37.54 ,,,
period1,sc01,t3098, 37.25 ,,,
period1,sc01,t3099, 37.17 ,,,
period1,sc01,t3100, 39.02 ,,,
period1,sc01,t3101, 47.63 ,,,
period1,sc01,t3102, 54.58 ,,,
period1,sc01,t3103, 56.17 ,,,
period1,sc01,t3104, 53.07 ,,,
period1,sc01,t3105, 50.16 ,,,
period1,sc01,t3106, 49.61 ,,,
period1,sc01,t3107, 49.47 ,,,
period1,sc01,t3108, 49.02 ,,,
period1,sc01,t3109, 45.53 ,,,
period1,sc01,t3110, 43 ,,,
period1,sc01,t3111, 43.51 ,,,
period1,sc01,t3112, 45.63 ,,,
period1,sc01,t3113, 48.9 ,,,
period1,sc01,t3114, 50.48 ,,,
period1,sc01,t3115, 53.47 ,,,
period1,sc01,t3116, 55.86 ,,,
period1,sc01,t3117, 54.8 ,,,
period1,sc01,t3118, 53.57 ,,,
period1,sc01,t3119, 54.89 ,,,
period1,sc01,t3120, 52.66 ,,,
period1,sc01,t3121, 51.29 ,,,
period1,sc01,t3122, 50.69 ,,,
period1,sc01,t3123, 50.6 ,,,
period1,sc01,t3124, 51.2 ,,,
period1,sc01,t3125, 48.93 ,,,
period1,sc01,t3126, 48.85 ,,,
period1,sc01,t3127, 52.66 ,,,
period1,sc01,t3128, 54.54 ,,,
period1,sc01,t3129, 53.68 ,,,
period1,sc01,t3130, 53.69 ,,,
period1,sc01,t3131, 52.66 ,,,
period1,sc01,t3132, 52.66 ,,,
period1,sc01,t3133, 51 ,,,
period1,sc01,t3134, 47.74 ,,,
period1,sc01,t3135, 43.07 ,,,
period1,sc01,t3136, 40.84 ,,,
period1,sc01,t3137, 40.89 ,,,
period1,sc01,t3138, 45 ,,,
period1,sc01,t3139, 48.93 ,,,
period1,sc01,t3140, 53.69 ,,,
period1,sc01,t3141, 51.6 ,,,
period1,sc01,t3142, 46.23 ,,,
period1,sc01,t3143, 39.56 ,,,
period1,sc01,t3144, 34.8 ,,,
period1,sc01,t3145, 29.99 ,,,
period1,sc01,t3146, 26.25 ,,,
period1,sc01,t3147, 25 ,,,
period1,sc01,t3148, 24.04 ,,,
period1,sc01,t3149, 24.6 ,,,
period1,sc01,t3150, 27.21 ,,,
period1,sc01,t3151, 30.14 ,,,
period1,sc01,t3152, 34.6 ,,,
period1,sc01,t3153, 35.3 ,,,
period1,sc01,t3154, 38.01 ,,,
period1,sc01,t3155, 38.6 ,,,
period1,sc01,t3156, 39.1 ,,,
period1,sc01,t3157, 38.6 ,,,
period1,sc01,t3158, 35.3 ,,,
period1,sc01,t3159, 31.59 ,,,
period1,sc01,t3160, 35 ,,,
period1,sc01,t3161, 37.21 ,,,
period1,sc01,t3162, 39.1 ,,,
period1,sc01,t3163, 49 ,,,
period1,sc01,t3164, 56.41 ,,,
period1,sc01,t3165, 55.45 ,,,
period1,sc01,t3166, 49.23 ,,,
period1,sc01,t3167, 39.87 ,,,
period1,sc01,t3168, 37.85 ,,,
period1,sc01,t3169, 35 ,,,
period1,sc01,t3170, 34.6 ,,,
period1,sc01,t3171, 34.3 ,,,
period1,sc01,t3172, 35.73 ,,,
period1,sc01,t3173, 46.16 ,,,
period1,sc01,t3174, 53.01 ,,,
period1,sc01,t3175, 53.01 ,,,
period1,sc01,t3176, 51.08 ,,,
period1,sc01,t3177, 50.56 ,,,
period1,sc01,t3178, 50.54 ,,,
period1,sc01,t3179, 51.01 ,,,
period1,sc01,t3180, 51.01 ,,,
period1,sc01,t3181, 50.54 ,,,
period1,sc01,t3182, 50.3 ,,,
period1,sc01,t3183, 50.02 ,,,
period1,sc01,t3184, 50.19 ,,,
period1,sc01,t3185, 49.88 ,,,
period1,sc01,t3186, 50.38 ,,,
period1,sc01,t3187, 52 ,,,
period1,sc01,t3188, 56.19 ,,,
period1,sc01,t3189, 51.01 ,,,
period1,sc01,t3190, 46.81 ,,,
period1,sc01,t3191, 43.76 ,,,
period1,sc01,t3192, 40.9 ,,,
period1,sc01,t3193, 40.9 ,,,
period1,sc01,t3194, 40.9 ,,,
period1,sc01,t3195, 41 ,,,
period1,sc01,t3196, 44.44 ,,,
period1,sc01,t3197, 48.52 ,,,
period1,sc01,t3198, 52.01 ,,,
period1,sc01,t3199, 55.53 ,,,
period1,sc01,t3200, 54.82 ,,,
period1,sc01,t3201, 53.8 ,,,
period1,sc01,t3202, 54.88 ,,,
period1,sc01,t3203, 55.99 ,,,
period1,sc01,t3204, 56.46 ,,,
period1,sc01,t3205, 55.99 ,,,
period1,sc01,t3206, 55.04 ,,,
period1,sc01,t3207, 54.01 ,,,
period1,sc01,t3208, 53.49 ,,,
period1,sc01,t3209, 53 ,,,
period1,sc01,t3210, 54.01 ,,,
period1,sc01,t3211, 56.21 ,,,
period1,sc01,t3212, 58.56 ,,,
period1,sc01,t3213, 56.31 ,,,
period1,sc01,t3214, 53.5 ,,,
period1,sc01,t3215, 52.75 ,,,
period1,sc01,t3216, 52.6 ,,,
period1,sc01,t3217, 52.59 ,,,
period1,sc01,t3218, 52.59 ,,,
period1,sc01,t3219, 52.66 ,,,
period1,sc01,t3220, 52.75 ,,,
period1,sc01,t3221, 52.75 ,,,
period1,sc01,t3222, 54.97 ,,,
period1,sc01,t3223, 57.5 ,,,
period1,sc01,t3224, 57.27 ,,,
period1,sc01,t3225, 56.54 ,,,
period1,sc01,t3226, 55.72 ,,,
period1,sc01,t3227, 56.12 ,,,
period1,sc01,t3228, 55.04 ,,,
period1,sc01,t3229, 53.56 ,,,
period1,sc01,t3230, 52.56 ,,,
period1,sc01,t3231, 51.6 ,,,
period1,sc01,t3232, 51.01 ,,,
period1,sc01,t3233, 50.21 ,,,
period1,sc01,t3234, 51.45 ,,,
period1,sc01,t3235, 53.3 ,,,
period1,sc01,t3236, 56.53 ,,,
period1,sc01,t3237, 54.3 ,,,
period1,sc01,t3238, 52.38 ,,,
period1,sc01,t3239, 57.5 ,,,
period1,sc01,t3240, 57.45 ,,,
period1,sc01,t3241, 56.78 ,,,
period1,sc01,t3242, 56.56 ,,,
period1,sc01,t3243, 56.21 ,,,
period1,sc01,t3244, 57.38 ,,,
period1,sc01,t3245, 57.1 ,,,
period1,sc01,t3246, 57.28 ,,,
period1,sc01,t3247, 57.79 ,,,
period1,sc01,t3248, 57.71 ,,,
period1,sc01,t3249, 57.1 ,,,
period1,sc01,t3250, 55.89 ,,,
period1,sc01,t3251, 56.21 ,,,
period1,sc01,t3252, 54.58 ,,,
period1,sc01,t3253, 51.17 ,,,
period1,sc01,t3254, 49.56 ,,,
period1,sc01,t3255, 48.1 ,,,
period1,sc01,t3256, 44.11 ,,,
period1,sc01,t3257, 40.97 ,,,
period1,sc01,t3258, 42.8 ,,,
period1,sc01,t3259, 47.61 ,,,
period1,sc01,t3260, 50.19 ,,,
period1,sc01,t3261, 48.49 ,,,
period1,sc01,t3262, 40.8 ,,,
period1,sc01,t3263, 39.28 ,,,
period1,sc01,t3264, 36.5 ,,,
period1,sc01,t3265, 34.25 ,,,
period1,sc01,t3266, 33.79 ,,,
period1,sc01,t3267, 34 ,,,
period1,sc01,t3268, 36.09 ,,,
period1,sc01,t3269, 41.13 ,,,
period1,sc01,t3270, 47.04 ,,,
period1,sc01,t3271, 51.12 ,,,
period1,sc01,t3272, 49.17 ,,,
period1,sc01,t3273, 47.53 ,,,
period1,sc01,t3274, 46.03 ,,,
period1,sc01,t3275, 45.8 ,,,
period1,sc01,t3276, 42 ,,,
period1,sc01,t3277, 39.68 ,,,
period1,sc01,t3278, 38.49 ,,,
period1,sc01,t3279, 39.04 ,,,
period1,sc01,t3280, 42.53 ,,,
period1,sc01,t3281, 45.7 ,,,
period1,sc01,t3282, 48.06 ,,,
period1,sc01,t3283, 50 ,,,
period1,sc01,t3284, 55.39 ,,,
period1,sc01,t3285, 55.53 ,,,
period1,sc01,t3286, 53 ,,,
period1,sc01,t3287, 49.5 ,,,
period1,sc01,t3288, 46.9 ,,,
period1,sc01,t3289, 46.65 ,,,
period1,sc01,t3290, 46.18 ,,,
period1,sc01,t3291, 46.18 ,,,
period1,sc01,t3292, 46.19 ,,,
period1,sc01,t3293, 46.18 ,,,
period1,sc01,t3294, 46.65 ,,,
period1,sc01,t3295, 50.06 ,,,
period1,sc01,t3296, 51.6 ,,,
period1,sc01,t3297, 50.47 ,,,
period1,sc01,t3298, 50.43 ,,,
period1,sc01,t3299, 48.22 ,,,
period1,sc01,t3300, 46 ,,,
period1,sc01,t3301, 40.65 ,,,
period1,sc01,t3302, 38 ,,,
period1,sc01,t3303, 35.01 ,,,
period1,sc01,t3304, 35.36 ,,,
period1,sc01,t3305, 39.08 ,,,
period1,sc01,t3306, 40.99 ,,,
period1,sc01,t3307, 45.74 ,,,
period1,sc01,t3308, 54.54 ,,,
period1,sc01,t3309, 56.2 ,,,
period1,sc01,t3310, 54.54 ,,,
period1,sc01,t3311, 55 ,,,
period1,sc01,t3312, 54.54 ,,,
period1,sc01,t3313, 52 ,,,
period1,sc01,t3314, 53 ,,,
period1,sc01,t3315, 51.12 ,,,
period1,sc01,t3316, 51.16 ,,,
period1,sc01,t3317, 48 ,,,
period1,sc01,t3318, 44.45 ,,,
period1,sc01,t3319, 47.02 ,,,
period1,sc01,t3320, 49.06 ,,,
period1,sc01,t3321, 50 ,,,
period1,sc01,t3322, 50 ,,,
period1,sc01,t3323, 47.38 ,,,
period1,sc01,t3324, 46.04 ,,,
period1,sc01,t3325, 43 ,,,
period1,sc01,t3326, 38.09 ,,,
period1,sc01,t3327, 36.75 ,,,
period1,sc01,t3328, 37 ,,,
period1,sc01,t3329, 38.28 ,,,
period1,sc01,t3330, 42.28 ,,,
period1,sc01,t3331, 50.01 ,,,
period1,sc01,t3332, 56.44 ,,,
period1,sc01,t3333, 57.45 ,,,
period1,sc01,t3334, 55.56 ,,,
period1,sc01,t3335, 47.57 ,,,
period1,sc01,t3336, 45 ,,,
period1,sc01,t3337, 42.72 ,,,
period1,sc01,t3338, 42.87 ,,,
period1,sc01,t3339, 43.5 ,,,
period1,sc01,t3340, 48 ,,,
period1,sc01,t3341, 53.5 ,,,
period1,sc01,t3342, 55.01 ,,,
period1,sc01,t3343, 57.38 ,,,
period1,sc01,t3344, 57.45 ,,,
period1,sc01,t3345, 56.63 ,,,
period1,sc01,t3346, 55.5 ,,,
period1,sc01,t3347, 55.37 ,,,
period1,sc01,t3348, 55.37 ,,,
period1,sc01,t3349, 54.53 ,,,
period1,sc01,t3350, 54.09 ,,,
period1,sc01,t3351, 53.49 ,,,
period1,sc01,t3352, 54.2 ,,,
period1,sc01,t3353, 53.9 ,,,
period1,sc01,t3354, 54.4 ,,,
period1,sc01,t3355, 55.7 ,,,
period1,sc01,t3356, 57.92 ,,,
period1,sc01,t3357, 56.56 ,,,
period1,sc01,t3358, 55.17 ,,,
period1,sc01,t3359, 58.77 ,,,
period1,sc01,t3360, 57.97 ,,,
period1,sc01,t3361, 57.13 ,,,
period1,sc01,t3362, 57.38 ,,,
period1,sc01,t3363, 57.45 ,,,
period1,sc01,t3364, 58.02 ,,,
period1,sc01,t3365, 58.08 ,,,
period1,sc01,t3366, 56.35 ,,,
period1,sc01,t3367, 57.61 ,,,
period1,sc01,t3368, 58.13 ,,,
period1,sc01,t3369, 57.5 ,,,
period1,sc01,t3370, 57.5 ,,,
period1,sc01,t3371, 57.69 ,,,
period1,sc01,t3372, 57.61 ,,,
period1,sc01,t3373, 56.93 ,,,
period1,sc01,t3374, 56.01 ,,,
period1,sc01,t3375, 55.01 ,,,
period1,sc01,t3376, 55.23 ,,,
period1,sc01,t3377, 54.49 ,,,
period1,sc01,t3378, 54.49 ,,,
period1,sc01,t3379, 56 ,,,
period1,sc01,t3380, 57.45 ,,,
period1,sc01,t3381, 56.01 ,,,
period1,sc01,t3382, 56 ,,,
period1,sc01,t3383, 59.27 ,,,
period1,sc01,t3384, 59.27 ,,,
period1,sc01,t3385, 58.73 ,,,
period1,sc01,t3386, 58.73 ,,,
period1,sc01,t3387, 58.9 ,,,
period1,sc01,t3388, 59.47 ,,,
period1,sc01,t3389, 59.39 ,,,
period1,sc01,t3390, 57.21 ,,,
period1,sc01,t3391, 58.7 ,,,
period1,sc01,t3392, 58.68 ,,,
period1,sc01,t3393, 58.35 ,,,
period1,sc01,t3394, 58.1 ,,,
period1,sc01,t3395, 58.73 ,,,
period1,sc01,t3396, 58.55 ,,,
period1,sc01,t3397, 57.02 ,,,
period1,sc01,t3398, 56.5 ,,,
period1,sc01,t3399, 56.02 ,,,
period1,sc01,t3400, 56.4 ,,,
period1,sc01,t3401, 55.68 ,,,
period1,sc01,t3402, 55.56 ,,,
period1,sc01,t3403, 57.03 ,,,
period1,sc01,t3404, 59.21 ,,,
period1,sc01,t3405, 58.01 ,,,
period1,sc01,t3406, 58.13 ,,,
period1,sc01,t3407, 58.9 ,,,
period1,sc01,t3408, 58.73 ,,,
period1,sc01,t3409, 57.02 ,,,
period1,sc01,t3410, 56.98 ,,,
period1,sc01,t3411, 57.35 ,,,
period1,sc01,t3412, 58.73 ,,,
period1,sc01,t3413, 59.2 ,,,
period1,sc01,t3414, 58.73 ,,,
period1,sc01,t3415, 59.66 ,,,
period1,sc01,t3416, 59.66 ,,,
period1,sc01,t3417, 59.66 ,,,
period1,sc01,t3418, 59.66 ,,,
period1,sc01,t3419, 59.66 ,,,
period1,sc01,t3420, 59.6 ,,,
period1,sc01,t3421, 58.73 ,,,
period1,sc01,t3422, 55.65 ,,,
period1,sc01,t3423, 54.68 ,,,
period1,sc01,t3424, 54.66 ,,,
period1,sc01,t3425, 53.16 ,,,
period1,sc01,t3426, 52.38 ,,,
period1,sc01,t3427, 54.68 ,,,
period1,sc01,t3428, 56.84 ,,,
period1,sc01,t3429, 53.51 ,,,
period1,sc01,t3430, 51.83 ,,,
period1,sc01,t3431, 50 ,,,
period1,sc01,t3432, 50.2 ,,,
period1,sc01,t3433, 46.26 ,,,
period1,sc01,t3434, 45 ,,,
period1,sc01,t3435, 45 ,,,
period1,sc01,t3436, 46.55 ,,,
period1,sc01,t3437, 48.12 ,,,
period1,sc01,t3438, 49.88 ,,,
period1,sc01,t3439, 55 ,,,
period1,sc01,t3440, 55.78 ,,,
period1,sc01,t3441, 54.31 ,,,
period1,sc01,t3442, 50.51 ,,,
period1,sc01,t3443, 50.62 ,,,
period1,sc01,t3444, 50.48 ,,,
period1,sc01,t3445, 49.52 ,,,
period1,sc01,t3446, 48.13 ,,,
period1,sc01,t3447, 47.5 ,,,
period1,sc01,t3448, 45 ,,,
period1,sc01,t3449, 42.6 ,,,
period1,sc01,t3450, 44.88 ,,,
period1,sc01,t3451, 49.28 ,,,
period1,sc01,t3452, 53.44 ,,,
period1,sc01,t3453, 50.48 ,,,
period1,sc01,t3454, 48.5 ,,,
period1,sc01,t3455, 42.3 ,,,
period1,sc01,t3456, 40 ,,,
period1,sc01,t3457, 39.5 ,,,
period1,sc01,t3458, 38.8 ,,,
period1,sc01,t3459, 38.8 ,,,
period1,sc01,t3460, 38.87 ,,,
period1,sc01,t3461, 38.96 ,,,
period1,sc01,t3462, 39.5 ,,,
period1,sc01,t3463, 40 ,,,
period1,sc01,t3464, 40.91 ,,,
period1,sc01,t3465, 42.8 ,,,
period1,sc01,t3466, 45.01 ,,,
period1,sc01,t3467, 45.76 ,,,
period1,sc01,t3468, 47.58 ,,,
period1,sc01,t3469, 44 ,,,
period1,sc01,t3470, 40.06 ,,,
period1,sc01,t3471, 39.5 ,,,
period1,sc01,t3472, 39 ,,,
period1,sc01,t3473, 39.5 ,,,
period1,sc01,t3474, 41.12 ,,,
period1,sc01,t3475, 44.47 ,,,
period1,sc01,t3476, 50.51 ,,,
period1,sc01,t3477, 50.33 ,,,
period1,sc01,t3478, 48.62 ,,,
period1,sc01,t3479, 44.17 ,,,
period1,sc01,t3480, 40 ,,,
period1,sc01,t3481, 38.1 ,,,
period1,sc01,t3482, 36.91 ,,,
period1,sc01,t3483, 36 ,,,
period1,sc01,t3484, 37.07 ,,,
period1,sc01,t3485, 37.6 ,,,
period1,sc01,t3486, 37.9 ,,,
period1,sc01,t3487, 38.2 ,,,
period1,sc01,t3488, 38.3 ,,,
period1,sc01,t3489, 40 ,,,
period1,sc01,t3490, 40 ,,,
period1,sc01,t3491, 38.3 ,,,
period1,sc01,t3492, 40 ,,,
period1,sc01,t3493, 38.5 ,,,
period1,sc01,t3494, 35 ,,,
period1,sc01,t3495, 34 ,,,
period1,sc01,t3496, 34 ,,,
period1,sc01,t3497, 35.58 ,,,
period1,sc01,t3498, 38.1 ,,,
period1,sc01,t3499, 44.9 ,,,
period1,sc01,t3500, 55.22 ,,,
period1,sc01,t3501, 58.02 ,,,
period1,sc01,t3502, 55.22 ,,,
period1,sc01,t3503, 54.61 ,,,
period1,sc01,t3504, 49.64 ,,,
period1,sc01,t3505, 46.78 ,,,
period1,sc01,t3506, 45.81 ,,,
period1,sc01,t3507, 45.37 ,,,
period1,sc01,t3508, 49 ,,,
period1,sc01,t3509, 54.5 ,,,
period1,sc01,t3510, 56.26 ,,,
period1,sc01,t3511, 58.39 ,,,
period1,sc01,t3512, 57.74 ,,,
period1,sc01,t3513, 56.48 ,,,
period1,sc01,t3514, 54.96 ,,,
period1,sc01,t3515, 55.23 ,,,
period1,sc01,t3516, 54.5 ,,,
period1,sc01,t3517, 52.51 ,,,
period1,sc01,t3518, 49.39 ,,,
period1,sc01,t3519, 48.37 ,,,
period1,sc01,t3520, 45.88 ,,,
period1,sc01,t3521, 42.53 ,,,
period1,sc01,t3522, 41.77 ,,,
period1,sc01,t3523, 49.23 ,,,
period1,sc01,t3524, 52.8 ,,,
period1,sc01,t3525, 50.12 ,,,
period1,sc01,t3526, 44.3 ,,,
period1,sc01,t3527, 42 ,,,
period1,sc01,t3528, 42 ,,,
period1,sc01,t3529, 40.99 ,,,
period1,sc01,t3530, 41.11 ,,,
period1,sc01,t3531, 41.11 ,,,
period1,sc01,t3532, 42 ,,,
period1,sc01,t3533, 46.3 ,,,
period1,sc01,t3534, 50.14 ,,,
period1,sc01,t3535, 54.42 ,,,
period1,sc01,t3536, 54.51 ,,,
period1,sc01,t3537, 52.53 ,,,
period1,sc01,t3538, 52.01 ,,,
period1,sc01,t3539, 53.67 ,,,
period1,sc01,t3540, 51.51 ,,,
period1,sc01,t3541, 49.98 ,,,
period1,sc01,t3542, 48 ,,,
period1,sc01,t3543, 45.3 ,,,
period1,sc01,t3544, 43.89 ,,,
period1,sc01,t3545, 42.53 ,,,
period1,sc01,t3546, 42.48 ,,,
period1,sc01,t3547, 48.62 ,,,
period1,sc01,t3548, 51.66 ,,,
period1,sc01,t3549, 50.14 ,,,
period1,sc01,t3550, 45 ,,,
period1,sc01,t3551, 45 ,,,
period1,sc01,t3552, 43.5 ,,,
period1,sc01,t3553, 41.67 ,,,
period1,sc01,t3554, 41.01 ,,,
period1,sc01,t3555, 40.81 ,,,
period1,sc01,t3556, 41.48 ,,,
period1,sc01,t3557, 42 ,,,
period1,sc01,t3558, 46.79 ,,,
period1,sc01,t3559, 48.47 ,,,
period1,sc01,t3560, 48.47 ,,,
period1,sc01,t3561, 48.42 ,,,
period1,sc01,t3562, 48.41 ,,,
period1,sc01,t3563, 49.95 ,,,
period1,sc01,t3564, 50.1 ,,,
period1,sc01,t3565, 48.47 ,,,
period1,sc01,t3566, 48.41 ,,,
period1,sc01,t3567, 48.42 ,,,
period1,sc01,t3568, 48.42 ,,,
period1,sc01,t3569, 48.47 ,,,
period1,sc01,t3570, 48.47 ,,,
period1,sc01,t3571, 53.07 ,,,
period1,sc01,t3572, 57.02 ,,,
period1,sc01,t3573, 54.03 ,,,
period1,sc01,t3574, 51.01 ,,,
period1,sc01,t3575, 51.89 ,,,
period1,sc01,t3576, 45.87 ,,,
period1,sc01,t3577, 42 ,,,
period1,sc01,t3578, 41.9 ,,,
period1,sc01,t3579, 42 ,,,
period1,sc01,t3580, 42 ,,,
period1,sc01,t3581, 47.44 ,,,
period1,sc01,t3582, 54.47 ,,,
period1,sc01,t3583, 55.47 ,,,
period1,sc01,t3584, 55.45 ,,,
period1,sc01,t3585, 54.8 ,,,
period1,sc01,t3586, 55 ,,,
period1,sc01,t3587, 55.67 ,,,
period1,sc01,t3588, 56.02 ,,,
period1,sc01,t3589, 56 ,,,
period1,sc01,t3590, 55.45 ,,,
period1,sc01,t3591, 55.45 ,,,
period1,sc01,t3592, 55.45 ,,,
period1,sc01,t3593, 55.11 ,,,
period1,sc01,t3594, 55.45 ,,,
period1,sc01,t3595, 56.03 ,,,
period1,sc01,t3596, 59.47 ,,,
period1,sc01,t3597, 56 ,,,
period1,sc01,t3598, 53.53 ,,,
period1,sc01,t3599, 56.28 ,,,
period1,sc01,t3600, 53.57 ,,,
period1,sc01,t3601, 48.76 ,,,
period1,sc01,t3602, 49.06 ,,,
period1,sc01,t3603, 51.69 ,,,
period1,sc01,t3604, 54.61 ,,,
period1,sc01,t3605, 56.02 ,,,
period1,sc01,t3606, 55.37 ,,,
period1,sc01,t3607, 55.98 ,,,
period1,sc01,t3608, 55.98 ,,,
period1,sc01,t3609, 55.98 ,,,
period1,sc01,t3610, 56.02 ,,,
period1,sc01,t3611, 57.86 ,,,
period1,sc01,t3612, 57.88 ,,,
period1,sc01,t3613, 57.5 ,,,
period1,sc01,t3614, 55.98 ,,,
period1,sc01,t3615, 55.96 ,,,
period1,sc01,t3616, 55.97 ,,,
period1,sc01,t3617, 55.96 ,,,
period1,sc01,t3618, 55.83 ,,,
period1,sc01,t3619, 55.98 ,,,
period1,sc01,t3620, 57.52 ,,,
period1,sc01,t3621, 55.98 ,,,
