Period,Scenario,LoadLevel,Node,Component,Date,tH2
period1,sc01,t0005,Node4,HydrogenSell,2024-09-16 16:29:00,-0.0
period1,sc01,t0005,Node4,HydrogenFlowOut,2024-09-16 16:29:00,0.0
period1,sc01,t0005,Node4,HydrogenFlowIn,2024-09-16 16:29:00,0.22
period1,sc01,t0006,Node1,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,HNS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,HydrogenDemand,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node1,HydrogenBuy,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,HydrogenSell,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node1,HydrogenFlowOut,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node1,HydrogenFlowIn,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,Electrolyzer,2024-09-16 17:29:00,0.14012792459182052
period1,sc01,t0006,Node2,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,HNS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,HydrogenDemand,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node2,HydrogenBuy,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node2,HydrogenSell,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node2,HydrogenFlowOut,2024-09-16 17:29:00,-0.14012792459182052
period1,sc01,t0006,Node2,HydrogenFlowIn,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,H2ESS,2024-09-16 17:29:00,-0.010127924591821519
period1,sc01,t0006,Node3,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,HNS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,HydrogenDemand,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node3,HydrogenBuy,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node3,HydrogenSell,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node3,HydrogenFlowOut,2024-09-16 17:29:00,-0.129999999999999
period1,sc01,t0006,Node3,HydrogenFlowIn,2024-09-16 17:29:00,0.14012792459182052
period1,sc01,t0006,Node4,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,BESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,Electrolyzer,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,H2ESS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,Wind,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,HNS,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,HydrogenDemand,2024-09-16 17:29:00,-0.129999999999999
period1,sc01,t0006,Node4,HydrogenBuy,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,HydrogenSell,2024-09-16 17:29:00,-0.0
period1,sc01,t0006,Node4,HydrogenFlowOut,2024-09-16 17:29:00,0.0
period1,sc01,t0006,Node4,HydrogenFlowIn,2024-09-16 17:29:00,0.129999999999999
period1,sc01,t0007,Node1,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,HNS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,HydrogenDemand,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node1,HydrogenBuy,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,HydrogenSell,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node1,HydrogenFlowOut,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node1,HydrogenFlowIn,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,Electrolyzer,2024-09-16 18:29:00,0.1401279245918211
period1,sc01,t0007,Node2,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,HNS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,HydrogenDemand,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node2,HydrogenBuy,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node2,HydrogenSell,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node2,HydrogenFlowOut,2024-09-16 18:29:00,-0.1401279245918211
period1,sc01,t0007,Node2,HydrogenFlowIn,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,H2ESS,2024-09-16 18:29:00,-0.10012792459182121
period1,sc01,t0007,Node3,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,HNS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,HydrogenDemand,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node3,HydrogenBuy,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node3,HydrogenSell,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node3,HydrogenFlowOut,2024-09-16 18:29:00,-0.039999999999999904
period1,sc01,t0007,Node3,HydrogenFlowIn,2024-09-16 18:29:00,0.1401279245918211
period1,sc01,t0007,Node4,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,BESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,Electrolyzer,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,H2ESS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,Wind,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,HNS,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,HydrogenDemand,2024-09-16 18:29:00,-0.039999999999999904
period1,sc01,t0007,Node4,HydrogenBuy,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,HydrogenSell,2024-09-16 18:29:00,-0.0
period1,sc01,t0007,Node4,HydrogenFlowOut,2024-09-16 18:29:00,0.0
period1,sc01,t0007,Node4,HydrogenFlowIn,2024-09-16 18:29:00,0.039999999999999904
period1,sc01,t0008,Node1,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,HNS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,HydrogenDemand,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node1,HydrogenBuy,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,HydrogenSell,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node1,HydrogenFlowOut,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node1,HydrogenFlowIn,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,Electrolyzer,2024-09-16 19:29:00,0.14012792459182052
period1,sc01,t0008,Node2,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,HNS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,HydrogenDemand,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node2,HydrogenBuy,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node2,HydrogenSell,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node2,HydrogenFlowOut,2024-09-16 19:29:00,-0.14012792459182052
period1,sc01,t0008,Node2,HydrogenFlowIn,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,H2ESS,2024-09-16 19:29:00,-0.010127924591821519
period1,sc01,t0008,Node3,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,HNS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,HydrogenDemand,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node3,HydrogenBuy,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node3,HydrogenSell,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node3,HydrogenFlowOut,2024-09-16 19:29:00,-0.129999999999999
period1,sc01,t0008,Node3,HydrogenFlowIn,2024-09-16 19:29:00,0.14012792459182052
period1,sc01,t0008,Node4,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,BESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,Electrolyzer,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,H2ESS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,Wind,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,HNS,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,HydrogenDemand,2024-09-16 19:29:00,-0.129999999999999
period1,sc01,t0008,Node4,HydrogenBuy,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,HydrogenSell,2024-09-16 19:29:00,-0.0
period1,sc01,t0008,Node4,HydrogenFlowOut,2024-09-16 19:29:00,0.0
period1,sc01,t0008,Node4,HydrogenFlowIn,2024-09-16 19:29:00,0.129999999999999
period1,sc01,t0009,Node1,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,HNS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,HydrogenDemand,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node1,HydrogenBuy,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,HydrogenSell,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node1,HydrogenFlowOut,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node1,HydrogenFlowIn,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,Electrolyzer,2024-09-16 20:29:00,0.14012792459182066
period1,sc01,t0009,Node2,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,HNS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,HydrogenDemand,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node2,HydrogenBuy,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node2,HydrogenSell,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node2,HydrogenFlowOut,2024-09-16 20:29:00,-0.14012792459182066
period1,sc01,t0009,Node2,HydrogenFlowIn,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,H2ESS,2024-09-16 20:29:00,-0.10012792459182077
period1,sc01,t0009,Node3,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,HNS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,HydrogenDemand,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node3,HydrogenBuy,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node3,HydrogenSell,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node3,HydrogenFlowOut,2024-09-16 20:29:00,-0.039999999999999904
period1,sc01,t0009,Node3,HydrogenFlowIn,2024-09-16 20:29:00,0.14012792459182066
period1,sc01,t0009,Node4,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,BESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,Electrolyzer,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,H2ESS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,Wind,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,HNS,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,HydrogenDemand,2024-09-16 20:29:00,-0.039999999999999904
period1,sc01,t0009,Node4,HydrogenBuy,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,HydrogenSell,2024-09-16 20:29:00,-0.0
period1,sc01,t0009,Node4,HydrogenFlowOut,2024-09-16 20:29:00,0.0
period1,sc01,t0009,Node4,HydrogenFlowIn,2024-09-16 20:29:00,0.039999999999999904
period1,sc01,t0010,Node1,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,HNS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,HydrogenDemand,2024-09-16 21:29:00,-0.0
period1,sc01,t0010,Node1,HydrogenBuy,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,HydrogenSell,2024-09-16 21:29:00,-0.0
period1,sc01,t0010,Node1,HydrogenFlowOut,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node1,HydrogenFlowIn,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,Electrolyzer,2024-09-16 21:29:00,0.14012792459182066
period1,sc01,t0010,Node2,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,HNS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,HydrogenDemand,2024-09-16 21:29:00,-0.0
period1,sc01,t0010,Node2,HydrogenBuy,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node2,HydrogenSell,2024-09-16 21:29:00,-0.0
period1,sc01,t0010,Node2,HydrogenFlowOut,2024-09-16 21:29:00,-0.14012792459182066
period1,sc01,t0010,Node2,HydrogenFlowIn,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,H2ESS,2024-09-16 21:29:00,-0.010127924591821658
period1,sc01,t0010,Node3,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,HNS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,HydrogenDemand,2024-09-16 21:29:00,-0.0
period1,sc01,t0010,Node3,HydrogenBuy,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node3,HydrogenSell,2024-09-16 21:29:00,-0.0
period1,sc01,t0010,Node3,HydrogenFlowOut,2024-09-16 21:29:00,-0.129999999999999
period1,sc01,t0010,Node3,HydrogenFlowIn,2024-09-16 21:29:00,0.14012792459182066
period1,sc01,t0010,Node4,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,H2ESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,Wind,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,BESS,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,Electrolyzer,2024-09-16 21:29:00,0.0
period1,sc01,t0010,Node4,H2ESS,2024-09-16 21:29:00,0.0
