,,,Node1,Node2,Node3,Node4
period1,sc01,t7032,, 2.5 , 2.5 ,
period1,sc01,t7033,, 2.5 , 2.5 ,
period1,sc01,t7034,, 2.5 , 2.5 ,
period1,sc01,t7035,, 2.5 , 2.5 ,
period1,sc01,t7036,, 2.5 , 2.5 ,
period1,sc01,t7037,, 2.5 , 2.5 ,
period1,sc01,t7038,, 2.5 , 2.5 ,
period1,sc01,t7039,, 2.5 , 2.5 ,
period1,sc01,t7040,, 2.5 , 2.5 ,
period1,sc01,t7041,, 2.5 , 2.5 ,
period1,sc01,t7042,, 2.5 , 2.5 ,
period1,sc01,t7043,, 2.5 , 2.5 ,
period1,sc01,t7044,, 2.5 , 2.5 ,
period1,sc01,t7045,, 2.5 , 2.5 ,
period1,sc01,t7046,, 2.5 , 2.5 ,
period1,sc01,t7047,, 2.5 , 2.5 ,
period1,sc01,t7048,, 2.5 , 2.5 ,
period1,sc01,t7049,, 2.5 , 2.5 ,
period1,sc01,t7050,, 2.5 , 2.5 ,
period1,sc01,t7051,, 2.5 , 2.5 ,
period1,sc01,t7052,, 2.5 , 2.5 ,
period1,sc01,t7053,, 2.5 , 2.5 ,
period1,sc01,t7054,, 2.5 , 2.5 ,
period1,sc01,t7055,, 2.5 , 2.5 ,
period1,sc01,t7056,, 2.5 , 2.5 ,
period1,sc01,t7057,, 2.5 , 2.5 ,
period1,sc01,t7058,, 2.5 , 2.5 ,
period1,sc01,t7059,, 2.5 , 2.5 ,
period1,sc01,t7060,, 2.5 , 2.5 ,
period1,sc01,t7061,, 2.5 , 2.5 ,
period1,sc01,t7062,, 2.5 , 2.5 ,
period1,sc01,t7063,, 2.5 , 2.5 ,
period1,sc01,t7064,, 2.5 , 2.5 ,
period1,sc01,t7065,, 2.5 , 2.5 ,
period1,sc01,t7066,, 2.5 , 2.5 ,
period1,sc01,t7067,, 2.5 , 2.5 ,
period1,sc01,t7068,, 2.5 , 2.5 ,
period1,sc01,t7069,, 2.5 , 2.5 ,
period1,sc01,t7070,, 2.5 , 2.5 ,
period1,sc01,t7071,, 2.5 , 2.5 ,
period1,sc01,t7072,, 2.5 , 2.5 ,
period1,sc01,t7073,, 2.5 , 2.5 ,
period1,sc01,t7074,, 2.5 , 2.5 ,
period1,sc01,t7075,, 2.5 , 2.5 ,
period1,sc01,t7076,, 2.5 , 2.5 ,
period1,sc01,t7077,, 2.5 , 2.5 ,
period1,sc01,t7078,, 2.5 , 2.5 ,
period1,sc01,t7079,, 2.5 , 2.5 ,
period1,sc01,t7080,, 2.5 , 2.5 ,
period1,sc01,t7081,, 2.5 , 2.5 ,
period1,sc01,t7082,, 2.5 , 2.5 ,
period1,sc01,t7083,, 2.5 , 2.5 ,
period1,sc01,t7084,, 2.5 , 2.5 ,
period1,sc01,t7085,, 2.5 , 2.5 ,
period1,sc01,t7086,, 2.5 , 2.5 ,
period1,sc01,t7087,, 2.5 , 2.5 ,
period1,sc01,t7088,, 2.5 , 2.5 ,
period1,sc01,t7089,, 2.5 , 2.5 ,
period1,sc01,t7090,, 2.5 , 2.5 ,
period1,sc01,t7091,, 2.5 , 2.5 ,
period1,sc01,t7092,, 2.5 , 2.5 ,
period1,sc01,t7093,, 2.5 , 2.5 ,
period1,sc01,t7094,, 2.5 , 2.5 ,
period1,sc01,t7095,, 2.5 , 2.5 ,
period1,sc01,t7096,, 2.5 , 2.5 ,
period1,sc01,t7097,, 2.5 , 2.5 ,
period1,sc01,t7098,, 2.5 , 2.5 ,
period1,sc01,t7099,, 2.5 , 2.5 ,
period1,sc01,t7100,, 2.5 , 2.5 ,
period1,sc01,t7101,, 2.5 , 2.5 ,
period1,sc01,t7102,, 2.5 , 2.5 ,
period1,sc01,t7103,, 2.5 , 2.5 ,
period1,sc01,t7104,, 2.5 , 2.5 ,
period1,sc01,t7105,, 2.5 , 2.5 ,
period1,sc01,t7106,, 2.5 , 2.5 ,
period1,sc01,t7107,, 2.5 , 2.5 ,
period1,sc01,t7108,, 2.5 , 2.5 ,
period1,sc01,t7109,, 2.5 , 2.5 ,
period1,sc01,t7110,, 2.5 , 2.5 ,
period1,sc01,t7111,, 2.5 , 2.5 ,
period1,sc01,t7112,, 2.5 , 2.5 ,
period1,sc01,t7113,, 2.5 , 2.5 ,
period1,sc01,t7114,, 2.5 , 2.5 ,
period1,sc01,t7115,, 2.5 , 2.5 ,
period1,sc01,t7116,, 2.5 , 2.5 ,
period1,sc01,t7117,, 2.5 , 2.5 ,
period1,sc01,t7118,, 2.5 , 2.5 ,
period1,sc01,t7119,, 2.5 , 2.5 ,
period1,sc01,t7120,, 2.5 , 2.5 ,
period1,sc01,t7121,, 2.5 , 2.5 ,
period1,sc01,t7122,, 2.5 , 2.5 ,
period1,sc01,t7123,, 2.5 , 2.5 ,
period1,sc01,t7124,, 2.5 , 2.5 ,
period1,sc01,t7125,, 2.5 , 2.5 ,
period1,sc01,t7126,, 2.5 , 2.5 ,
period1,sc01,t7127,, 2.5 , 2.5 ,
period1,sc01,t7128,, 2.5 , 2.5 ,
period1,sc01,t7129,, 2.5 , 2.5 ,
period1,sc01,t7130,, 2.5 , 2.5 ,
period1,sc01,t7131,, 2.5 , 2.5 ,
period1,sc01,t7132,, 2.5 , 2.5 ,
period1,sc01,t7133,, 2.5 , 2.5 ,
period1,sc01,t7134,, 2.5 , 2.5 ,
period1,sc01,t7135,, 2.5 , 2.5 ,
period1,sc01,t7136,, 2.5 , 2.5 ,
period1,sc01,t7137,, 2.5 , 2.5 ,
period1,sc01,t7138,, 2.5 , 2.5 ,
period1,sc01,t7139,, 2.5 , 2.5 ,
period1,sc01,t7140,, 2.5 , 2.5 ,
period1,sc01,t7141,, 2.5 , 2.5 ,
period1,sc01,t7142,, 2.5 , 2.5 ,
period1,sc01,t7143,, 2.5 , 2.5 ,
period1,sc01,t7144,, 2.5 , 2.5 ,
period1,sc01,t7145,, 2.5 , 2.5 ,
period1,sc01,t7146,, 2.5 , 2.5 ,
period1,sc01,t7147,, 2.5 , 2.5 ,
period1,sc01,t7148,, 2.5 , 2.5 ,
period1,sc01,t7149,, 2.5 , 2.5 ,
period1,sc01,t7150,, 2.5 , 2.5 ,
period1,sc01,t7151,, 2.5 , 2.5 ,
period1,sc01,t7152,, 2.5 , 2.5 ,
period1,sc01,t7153,, 2.5 , 2.5 ,
period1,sc01,t7154,, 2.5 , 2.5 ,
period1,sc01,t7155,, 2.5 , 2.5 ,
period1,sc01,t7156,, 2.5 , 2.5 ,
period1,sc01,t7157,, 2.5 , 2.5 ,
period1,sc01,t7158,, 2.5 , 2.5 ,
period1,sc01,t7159,, 2.5 , 2.5 ,
period1,sc01,t7160,, 2.5 , 2.5 ,
period1,sc01,t7161,, 2.5 , 2.5 ,
period1,sc01,t7162,, 2.5 , 2.5 ,
period1,sc01,t7163,, 2.5 , 2.5 ,
period1,sc01,t7164,, 2.5 , 2.5 ,
period1,sc01,t7165,, 2.5 , 2.5 ,
period1,sc01,t7166,, 2.5 , 2.5 ,
period1,sc01,t7167,, 2.5 , 2.5 ,
period1,sc01,t7168,, 2.5 , 2.5 ,
period1,sc01,t7169,, 2.5 , 2.5 ,
period1,sc01,t7170,, 2.5 , 2.5 ,
period1,sc01,t7171,, 2.5 , 2.5 ,
period1,sc01,t7172,, 2.5 , 2.5 ,
period1,sc01,t7173,, 2.5 , 2.5 ,
period1,sc01,t7174,, 2.5 , 2.5 ,
period1,sc01,t7175,, 2.5 , 2.5 ,
period1,sc01,t7176,, 2.5 , 2.5 ,
period1,sc01,t7177,, 2.5 , 2.5 ,
period1,sc01,t7178,, 2.5 , 2.5 ,
period1,sc01,t7179,, 2.5 , 2.5 ,
period1,sc01,t7180,, 2.5 , 2.5 ,
period1,sc01,t7181,, 2.5 , 2.5 ,
period1,sc01,t7182,, 2.5 , 2.5 ,
period1,sc01,t7183,, 2.5 , 2.5 ,
period1,sc01,t7184,, 2.5 , 2.5 ,
period1,sc01,t7185,, 2.5 , 2.5 ,
period1,sc01,t7186,, 2.5 , 2.5 ,
period1,sc01,t7187,, 2.5 , 2.5 ,
period1,sc01,t7188,, 2.5 , 2.5 ,
period1,sc01,t7189,, 2.5 , 2.5 ,
period1,sc01,t7190,, 2.5 , 2.5 ,
period1,sc01,t7191,, 2.5 , 2.5 ,
period1,sc01,t7192,, 2.5 , 2.5 ,
period1,sc01,t7193,, 2.5 , 2.5 ,
period1,sc01,t7194,, 2.5 , 2.5 ,
period1,sc01,t7195,, 2.5 , 2.5 ,
period1,sc01,t7196,, 2.5 , 2.5 ,
period1,sc01,t7197,, 2.5 , 2.5 ,
period1,sc01,t7198,, 2.5 , 2.5 ,
period1,sc01,t7199,, 2.5 , 2.5 ,
period1,sc01,t7200,, 2.5 , 2.5 ,
period1,sc01,t7201,, 2.5 , 2.5 ,
period1,sc01,t7202,, 2.5 , 2.5 ,
period1,sc01,t7203,, 2.5 , 2.5 ,
period1,sc01,t7204,, 2.5 , 2.5 ,
period1,sc01,t7205,, 2.5 , 2.5 ,
period1,sc01,t7206,, 2.5 , 2.5 ,
period1,sc01,t7207,, 2.5 , 2.5 ,
period1,sc01,t7208,, 2.5 , 2.5 ,
period1,sc01,t7209,, 2.5 , 2.5 ,
period1,sc01,t7210,, 2.5 , 2.5 ,
period1,sc01,t7211,, 2.5 , 2.5 ,
period1,sc01,t7212,, 2.5 , 2.5 ,
period1,sc01,t7213,, 2.5 , 2.5 ,
period1,sc01,t7214,, 2.5 , 2.5 ,
period1,sc01,t7215,, 2.5 , 2.5 ,
period1,sc01,t7216,, 2.5 , 2.5 ,
period1,sc01,t7217,, 2.5 , 2.5 ,
period1,sc01,t7218,, 2.5 , 2.5 ,
period1,sc01,t7219,, 2.5 , 2.5 ,
period1,sc01,t7220,, 2.5 , 2.5 ,
period1,sc01,t7221,, 2.5 , 2.5 ,
period1,sc01,t7222,, 2.5 , 2.5 ,
period1,sc01,t7223,, 2.5 , 2.5 ,
period1,sc01,t7224,, 2.5 , 2.5 ,
period1,sc01,t7225,, 2.5 , 2.5 ,
period1,sc01,t7226,, 2.5 , 2.5 ,
period1,sc01,t7227,, 2.5 , 2.5 ,
period1,sc01,t7228,, 2.5 , 2.5 ,
period1,sc01,t7229,, 2.5 , 2.5 ,
period1,sc01,t7230,, 2.5 , 2.5 ,
period1,sc01,t7231,, 2.5 , 2.5 ,
period1,sc01,t7232,, 2.5 , 2.5 ,
period1,sc01,t7233,, 2.5 , 2.5 ,
period1,sc01,t7234,, 2.5 , 2.5 ,
period1,sc01,t7235,, 2.5 , 2.5 ,
period1,sc01,t7236,, 2.5 , 2.5 ,
period1,sc01,t7237,, 2.5 , 2.5 ,
period1,sc01,t7238,, 2.5 , 2.5 ,
period1,sc01,t7239,, 2.5 , 2.5 ,
period1,sc01,t7240,, 2.5 , 2.5 ,
period1,sc01,t7241,, 2.5 , 2.5 ,
period1,sc01,t7242,, 2.5 , 2.5 ,
period1,sc01,t7243,, 2.5 , 2.5 ,
period1,sc01,t7244,, 2.5 , 2.5 ,
period1,sc01,t7245,, 2.5 , 2.5 ,
period1,sc01,t7246,, 2.5 , 2.5 ,
period1,sc01,t7247,, 2.5 , 2.5 ,
period1,sc01,t7248,, 2.5 , 2.5 ,
period1,sc01,t7249,, 2.5 , 2.5 ,
period1,sc01,t7250,, 2.5 , 2.5 ,
period1,sc01,t7251,, 2.5 , 2.5 ,
period1,sc01,t7252,, 2.5 , 2.5 ,
period1,sc01,t7253,, 2.5 , 2.5 ,
period1,sc01,t7254,, 2.5 , 2.5 ,
period1,sc01,t7255,, 2.5 , 2.5 ,
period1,sc01,t7256,, 2.5 , 2.5 ,
period1,sc01,t7257,, 2.5 , 2.5 ,
period1,sc01,t7258,, 2.5 , 2.5 ,
period1,sc01,t7259,, 2.5 , 2.5 ,
period1,sc01,t7260,, 2.5 , 2.5 ,
period1,sc01,t7261,, 2.5 , 2.5 ,
period1,sc01,t7262,, 2.5 , 2.5 ,
period1,sc01,t7263,, 2.5 , 2.5 ,
period1,sc01,t7264,, 2.5 , 2.5 ,
period1,sc01,t7265,, 2.5 , 2.5 ,
period1,sc01,t7266,, 2.5 , 2.5 ,
period1,sc01,t7267,, 2.5 , 2.5 ,
period1,sc01,t7268,, 2.5 , 2.5 ,
period1,sc01,t7269,, 2.5 , 2.5 ,
period1,sc01,t7270,, 2.5 , 2.5 ,
period1,sc01,t7271,, 2.5 , 2.5 ,
period1,sc01,t7272,, 2.5 , 2.5 ,
period1,sc01,t7273,, 2.5 , 2.5 ,
period1,sc01,t7274,, 2.5 , 2.5 ,
period1,sc01,t7275,, 2.5 , 2.5 ,
period1,sc01,t7276,, 2.5 , 2.5 ,
period1,sc01,t7277,, 2.5 , 2.5 ,
period1,sc01,t7278,, 2.5 , 2.5 ,
period1,sc01,t7279,, 2.5 , 2.5 ,
period1,sc01,t7280,, 2.5 , 2.5 ,
period1,sc01,t7281,, 2.5 , 2.5 ,
period1,sc01,t7282,, 2.5 , 2.5 ,
period1,sc01,t7283,, 2.5 , 2.5 ,
period1,sc01,t7284,, 2.5 , 2.5 ,
period1,sc01,t7285,, 2.5 , 2.5 ,
period1,sc01,t7286,, 2.5 , 2.5 ,
period1,sc01,t7287,, 2.5 , 2.5 ,
period1,sc01,t7288,, 2.5 , 2.5 ,
period1,sc01,t7289,, 2.5 , 2.5 ,
period1,sc01,t7290,, 2.5 , 2.5 ,
period1,sc01,t7291,, 2.5 , 2.5 ,
period1,sc01,t7292,, 2.5 , 2.5 ,
period1,sc01,t7293,, 2.5 , 2.5 ,
period1,sc01,t7294,, 2.5 , 2.5 ,
period1,sc01,t7295,, 2.5 , 2.5 ,
period1,sc01,t7296,, 2.5 , 2.5 ,
period1,sc01,t7297,, 2.5 , 2.5 ,
period1,sc01,t7298,, 2.5 , 2.5 ,
period1,sc01,t7299,, 2.5 , 2.5 ,
period1,sc01,t7300,, 2.5 , 2.5 ,
period1,sc01,t7301,, 2.5 , 2.5 ,
period1,sc01,t7302,, 2.5 , 2.5 ,
period1,sc01,t7303,, 2.5 , 2.5 ,
period1,sc01,t7304,, 2.5 , 2.5 ,
period1,sc01,t7305,, 2.5 , 2.5 ,
period1,sc01,t7306,, 2.5 , 2.5 ,
period1,sc01,t7307,, 2.5 , 2.5 ,
period1,sc01,t7308,, 2.5 , 2.5 ,
period1,sc01,t7309,, 2.5 , 2.5 ,
period1,sc01,t7310,, 2.5 , 2.5 ,
period1,sc01,t7311,, 2.5 , 2.5 ,
period1,sc01,t7312,, 2.5 , 2.5 ,
period1,sc01,t7313,, 2.5 , 2.5 ,
period1,sc01,t7314,, 2.5 , 2.5 ,
period1,sc01,t7315,, 2.5 , 2.5 ,
period1,sc01,t7316,, 2.5 , 2.5 ,
period1,sc01,t7317,, 2.5 , 2.5 ,
period1,sc01,t7318,, 2.5 , 2.5 ,
period1,sc01,t7319,, 2.5 , 2.5 ,
period1,sc01,t7320,, 2.5 , 2.5 ,
period1,sc01,t7321,, 2.5 , 2.5 ,
period1,sc01,t7322,, 2.5 , 2.5 ,
period1,sc01,t7323,, 2.5 , 2.5 ,
period1,sc01,t7324,, 2.5 , 2.5 ,
period1,sc01,t7325,, 2.5 , 2.5 ,
period1,sc01,t7326,, 2.5 , 2.5 ,
period1,sc01,t7327,, 2.5 , 2.5 ,
period1,sc01,t7328,, 2.5 , 2.5 ,
period1,sc01,t7329,, 2.5 , 2.5 ,
period1,sc01,t7330,, 2.5 , 2.5 ,
period1,sc01,t7331,, 2.5 , 2.5 ,
period1,sc01,t7332,, 2.5 , 2.5 ,
period1,sc01,t7333,, 2.5 , 2.5 ,
period1,sc01,t7334,, 2.5 , 2.5 ,
period1,sc01,t7335,, 2.5 , 2.5 ,
period1,sc01,t7336,, 2.5 , 2.5 ,
period1,sc01,t7337,, 2.5 , 2.5 ,
period1,sc01,t7338,, 2.5 , 2.5 ,
period1,sc01,t7339,, 2.5 , 2.5 ,
period1,sc01,t7340,, 2.5 , 2.5 ,
period1,sc01,t7341,, 2.5 , 2.5 ,
period1,sc01,t7342,, 2.5 , 2.5 ,
period1,sc01,t7343,, 2.5 , 2.5 ,
period1,sc01,t7344,, 2.5 , 2.5 ,
period1,sc01,t7345,, 2.5 , 2.5 ,
period1,sc01,t7346,, 2.5 , 2.5 ,
period1,sc01,t7347,, 2.5 , 2.5 ,
period1,sc01,t7348,, 2.5 , 2.5 ,
period1,sc01,t7349,, 2.5 , 2.5 ,
period1,sc01,t7350,, 2.5 , 2.5 ,
period1,sc01,t7351,, 2.5 , 2.5 ,
period1,sc01,t7352,, 2.5 , 2.5 ,
period1,sc01,t7353,, 2.5 , 2.5 ,
period1,sc01,t7354,, 2.5 , 2.5 ,
period1,sc01,t7355,, 2.5 , 2.5 ,
period1,sc01,t7356,, 2.5 , 2.5 ,
period1,sc01,t7357,, 2.5 , 2.5 ,
period1,sc01,t7358,, 2.5 , 2.5 ,
period1,sc01,t7359,, 2.5 , 2.5 ,
period1,sc01,t7360,, 2.5 , 2.5 ,
period1,sc01,t7361,, 2.5 , 2.5 ,
period1,sc01,t7362,, 2.5 , 2.5 ,
period1,sc01,t7363,, 2.5 , 2.5 ,
period1,sc01,t7364,, 2.5 , 2.5 ,
period1,sc01,t7365,, 2.5 , 2.5 ,
period1,sc01,t7366,, 2.5 , 2.5 ,
period1,sc01,t7367,, 2.5 , 2.5 ,
period1,sc01,t7368,, 2.5 , 2.5 ,
period1,sc01,t7369,, 2.5 , 2.5 ,
period1,sc01,t7370,, 2.5 , 2.5 ,
period1,sc01,t7371,, 2.5 , 2.5 ,
period1,sc01,t7372,, 2.5 , 2.5 ,
period1,sc01,t7373,, 2.5 , 2.5 ,
period1,sc01,t7374,, 2.5 , 2.5 ,
period1,sc01,t7375,, 2.5 , 2.5 ,
period1,sc01,t7376,, 2.5 , 2.5 ,
period1,sc01,t7377,, 2.5 , 2.5 ,
period1,sc01,t7378,, 2.5 , 2.5 ,
period1,sc01,t7379,, 2.5 , 2.5 ,
period1,sc01,t7380,, 2.5 , 2.5 ,
period1,sc01,t7381,, 2.5 , 2.5 ,
period1,sc01,t7382,, 2.5 , 2.5 ,
period1,sc01,t7383,, 2.5 , 2.5 ,
period1,sc01,t7384,, 2.5 , 2.5 ,
period1,sc01,t7385,, 2.5 , 2.5 ,
period1,sc01,t7386,, 2.5 , 2.5 ,
period1,sc01,t7387,, 2.5 , 2.5 ,
period1,sc01,t7388,, 2.5 , 2.5 ,
period1,sc01,t7389,, 2.5 , 2.5 ,
period1,sc01,t7390,, 2.5 , 2.5 ,
period1,sc01,t7391,, 2.5 , 2.5 ,
period1,sc01,t7392,, 2.5 , 2.5 ,
period1,sc01,t7393,, 2.5 , 2.5 ,
period1,sc01,t7394,, 2.5 , 2.5 ,
period1,sc01,t7395,, 2.5 , 2.5 ,
period1,sc01,t7396,, 2.5 , 2.5 ,
period1,sc01,t7397,, 2.5 , 2.5 ,
period1,sc01,t7398,, 2.5 , 2.5 ,
period1,sc01,t7399,, 2.5 , 2.5 ,
period1,sc01,t7400,, 2.5 , 2.5 ,
period1,sc01,t7401,, 2.5 , 2.5 ,
period1,sc01,t7402,, 2.5 , 2.5 ,
period1,sc01,t7403,, 2.5 , 2.5 ,
period1,sc01,t7404,, 2.5 , 2.5 ,
period1,sc01,t7405,, 2.5 , 2.5 ,
period1,sc01,t7406,, 2.5 , 2.5 ,
period1,sc01,t7407,, 2.5 , 2.5 ,
period1,sc01,t7408,, 2.5 , 2.5 ,
period1,sc01,t7409,, 2.5 , 2.5 ,
period1,sc01,t7410,, 2.5 , 2.5 ,
period1,sc01,t7411,, 2.5 , 2.5 ,
period1,sc01,t7412,, 2.5 , 2.5 ,
period1,sc01,t7413,, 2.5 , 2.5 ,
period1,sc01,t7414,, 2.5 , 2.5 ,
period1,sc01,t7415,, 2.5 , 2.5 ,
period1,sc01,t7416,, 2.5 , 2.5 ,
period1,sc01,t7417,, 2.5 , 2.5 ,
period1,sc01,t7418,, 2.5 , 2.5 ,
period1,sc01,t7419,, 2.5 , 2.5 ,
period1,sc01,t7420,, 2.5 , 2.5 ,
period1,sc01,t7421,, 2.5 , 2.5 ,
period1,sc01,t7422,, 2.5 , 2.5 ,
period1,sc01,t7423,, 2.5 , 2.5 ,
period1,sc01,t7424,, 2.5 , 2.5 ,
period1,sc01,t7425,, 2.5 , 2.5 ,
period1,sc01,t7426,, 2.5 , 2.5 ,
period1,sc01,t7427,, 2.5 , 2.5 ,
period1,sc01,t7428,, 2.5 , 2.5 ,
period1,sc01,t7429,, 2.5 , 2.5 ,
period1,sc01,t7430,, 2.5 , 2.5 ,
period1,sc01,t7431,, 2.5 , 2.5 ,
period1,sc01,t7432,, 2.5 , 2.5 ,
period1,sc01,t7433,, 2.5 , 2.5 ,
period1,sc01,t7434,, 2.5 , 2.5 ,
period1,sc01,t7435,, 2.5 , 2.5 ,
period1,sc01,t7436,, 2.5 , 2.5 ,
period1,sc01,t7437,, 2.5 , 2.5 ,
period1,sc01,t7438,, 2.5 , 2.5 ,
period1,sc01,t7439,, 2.5 , 2.5 ,
period1,sc01,t7440,, 2.5 , 2.5 ,
period1,sc01,t7441,, 2.5 , 2.5 ,
period1,sc01,t7442,, 2.5 , 2.5 ,
period1,sc01,t7443,, 2.5 , 2.5 ,
period1,sc01,t7444,, 2.5 , 2.5 ,
period1,sc01,t7445,, 2.5 , 2.5 ,
period1,sc01,t7446,, 2.5 , 2.5 ,
period1,sc01,t7447,, 2.5 , 2.5 ,
period1,sc01,t7448,, 2.5 , 2.5 ,
period1,sc01,t7449,, 2.5 , 2.5 ,
period1,sc01,t7450,, 2.5 , 2.5 ,
period1,sc01,t7451,, 2.5 , 2.5 ,
period1,sc01,t7452,, 2.5 , 2.5 ,
period1,sc01,t7453,, 2.5 , 2.5 ,
period1,sc01,t7454,, 2.5 , 2.5 ,
period1,sc01,t7455,, 2.5 , 2.5 ,
period1,sc01,t7456,, 2.5 , 2.5 ,
period1,sc01,t7457,, 2.5 , 2.5 ,
period1,sc01,t7458,, 2.5 , 2.5 ,
period1,sc01,t7459,, 2.5 , 2.5 ,
period1,sc01,t7460,, 2.5 , 2.5 ,
period1,sc01,t7461,, 2.5 , 2.5 ,
period1,sc01,t7462,, 2.5 , 2.5 ,
period1,sc01,t7463,, 2.5 , 2.5 ,
period1,sc01,t7464,, 2.5 , 2.5 ,
period1,sc01,t7465,, 2.5 , 2.5 ,
period1,sc01,t7466,, 2.5 , 2.5 ,
period1,sc01,t7467,, 2.5 , 2.5 ,
period1,sc01,t7468,, 2.5 , 2.5 ,
period1,sc01,t7469,, 2.5 , 2.5 ,
period1,sc01,t7470,, 2.5 , 2.5 ,
period1,sc01,t7471,, 2.5 , 2.5 ,
period1,sc01,t7472,, 2.5 , 2.5 ,
period1,sc01,t7473,, 2.5 , 2.5 ,
period1,sc01,t7474,, 2.5 , 2.5 ,
period1,sc01,t7475,, 2.5 , 2.5 ,
period1,sc01,t7476,, 2.5 , 2.5 ,
period1,sc01,t7477,, 2.5 , 2.5 ,
period1,sc01,t7478,, 2.5 , 2.5 ,
period1,sc01,t7479,, 2.5 , 2.5 ,
period1,sc01,t7480,, 2.5 , 2.5 ,
period1,sc01,t7481,, 2.5 , 2.5 ,
period1,sc01,t7482,, 2.5 , 2.5 ,
period1,sc01,t7483,, 2.5 , 2.5 ,
period1,sc01,t7484,, 2.5 , 2.5 ,
period1,sc01,t7485,, 2.5 , 2.5 ,
period1,sc01,t7486,, 2.5 , 2.5 ,
period1,sc01,t7487,, 2.5 , 2.5 ,
period1,sc01,t7488,, 2.5 , 2.5 ,
period1,sc01,t7489,, 2.5 , 2.5 ,
period1,sc01,t7490,, 2.5 , 2.5 ,
period1,sc01,t7491,, 2.5 , 2.5 ,
period1,sc01,t7492,, 2.5 , 2.5 ,
period1,sc01,t7493,, 2.5 , 2.5 ,
period1,sc01,t7494,, 2.5 , 2.5 ,
period1,sc01,t7495,, 2.5 , 2.5 ,
period1,sc01,t7496,, 2.5 , 2.5 ,
period1,sc01,t7497,, 2.5 , 2.5 ,
period1,sc01,t7498,, 2.5 , 2.5 ,
period1,sc01,t7499,, 2.5 , 2.5 ,
period1,sc01,t7500,, 2.5 , 2.5 ,
period1,sc01,t7501,, 2.5 , 2.5 ,
period1,sc01,t7502,, 2.5 , 2.5 ,
period1,sc01,t7503,, 2.5 , 2.5 ,
period1,sc01,t7504,, 2.5 , 2.5 ,
period1,sc01,t7505,, 2.5 , 2.5 ,
period1,sc01,t7506,, 2.5 , 2.5 ,
period1,sc01,t7507,, 2.5 , 2.5 ,
period1,sc01,t7508,, 2.5 , 2.5 ,
period1,sc01,t7509,, 2.5 , 2.5 ,
period1,sc01,t7510,, 2.5 , 2.5 ,
period1,sc01,t7511,, 2.5 , 2.5 ,
period1,sc01,t7512,, 2.5 , 2.5 ,
period1,sc01,t7513,, 2.5 , 2.5 ,
period1,sc01,t7514,, 2.5 , 2.5 ,
period1,sc01,t7515,, 2.5 , 2.5 ,
period1,sc01,t7516,, 2.5 , 2.5 ,
period1,sc01,t7517,, 2.5 , 2.5 ,
period1,sc01,t7518,, 2.5 , 2.5 ,
period1,sc01,t7519,, 2.5 , 2.5 ,
period1,sc01,t7520,, 2.5 , 2.5 ,
period1,sc01,t7521,, 2.5 , 2.5 ,
period1,sc01,t7522,, 2.5 , 2.5 ,
period1,sc01,t7523,, 2.5 , 2.5 ,
period1,sc01,t7524,, 2.5 , 2.5 ,
period1,sc01,t7525,, 2.5 , 2.5 ,
period1,sc01,t7526,, 2.5 , 2.5 ,
period1,sc01,t7527,, 2.5 , 2.5 ,
period1,sc01,t7528,, 2.5 , 2.5 ,
period1,sc01,t7529,, 2.5 , 2.5 ,
period1,sc01,t7530,, 2.5 , 2.5 ,
period1,sc01,t7531,, 2.5 , 2.5 ,
period1,sc01,t7532,, 2.5 , 2.5 ,
period1,sc01,t7533,, 2.5 , 2.5 ,
period1,sc01,t7534,, 2.5 , 2.5 ,
period1,sc01,t7535,, 2.5 , 2.5 ,
period1,sc01,t7536,, 2.5 , 2.5 ,
period1,sc01,t7537,, 2.5 , 2.5 ,
period1,sc01,t7538,, 2.5 , 2.5 ,
period1,sc01,t7539,, 2.5 , 2.5 ,
period1,sc01,t7540,, 2.5 , 2.5 ,
period1,sc01,t7541,, 2.5 , 2.5 ,
period1,sc01,t7542,, 2.5 , 2.5 ,
period1,sc01,t7543,, 2.5 , 2.5 ,
period1,sc01,t7544,, 2.5 , 2.5 ,
period1,sc01,t7545,, 2.5 , 2.5 ,
period1,sc01,t7546,, 2.5 , 2.5 ,
period1,sc01,t7547,, 2.5 , 2.5 ,
period1,sc01,t7548,, 2.5 , 2.5 ,
period1,sc01,t7549,, 2.5 , 2.5 ,
period1,sc01,t7550,, 2.5 , 2.5 ,
period1,sc01,t7551,, 2.5 , 2.5 ,
period1,sc01,t7552,, 2.5 , 2.5 ,
period1,sc01,t7553,, 2.5 , 2.5 ,
period1,sc01,t7554,, 2.5 , 2.5 ,
period1,sc01,t7555,, 2.5 , 2.5 ,
period1,sc01,t7556,, 2.5 , 2.5 ,
period1,sc01,t7557,, 2.5 , 2.5 ,
period1,sc01,t7558,, 2.5 , 2.5 ,
period1,sc01,t7559,, 2.5 , 2.5 ,
period1,sc01,t7560,, 2.5 , 2.5 ,
period1,sc01,t7561,, 2.5 , 2.5 ,
period1,sc01,t7562,, 2.5 , 2.5 ,
period1,sc01,t7563,, 2.5 , 2.5 ,
period1,sc01,t7564,, 2.5 , 2.5 ,
period1,sc01,t7565,, 2.5 , 2.5 ,
period1,sc01,t7566,, 2.5 , 2.5 ,
period1,sc01,t7567,, 2.5 , 2.5 ,
period1,sc01,t7568,, 2.5 , 2.5 ,
