Period,Scenario,LoadLevel,Node,Component,Date,MWh
period1,sc01,t8401,Node3,ENS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node3,ElectricityDemand,2024-12-16 01:39:00,-0.0
period1,sc01,t8401,Node3,ElectricityBuy,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node3,ElectricitySell,2024-12-16 01:39:00,-0.0
period1,sc01,t8401,Node3,PowerFlowOut,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node3,PowerFlowIn,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,BESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Electrolyzer,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,H2ESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Wind,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,BESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Electrolyzer,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,H2ESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Wind,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,BESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Electrolyzer,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,H2ESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Wind,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,BESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Electrolyzer,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,H2ESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Wind,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,BESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Electrolyzer,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,H2ESS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,Wind,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,ENS,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,ElectricityDemand,2024-12-16 01:39:00,-0.0
period1,sc01,t8401,Node4,ElectricityBuy,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,ElectricitySell,2024-12-16 01:39:00,-0.0
period1,sc01,t8401,Node4,PowerFlowOut,2024-12-16 01:39:00,0.0
period1,sc01,t8401,Node4,PowerFlowIn,2024-12-16 01:39:00,0.0
period1,sc01,t8402,Node1,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Wind,2024-12-16 02:39:00,18.3230097087379
period1,sc01,t8402,Node1,BESS,2024-12-16 02:39:00,-5.0
period1,sc01,t8402,Node1,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,ENS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,ElectricityDemand,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node1,ElectricityBuy,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node1,ElectricitySell,2024-12-16 02:39:00,-13.3230097087379
period1,sc01,t8402,Node1,PowerFlowOut,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node1,PowerFlowIn,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,ENS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,ElectricityDemand,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node2,ElectricityBuy,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node2,ElectricitySell,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node2,PowerFlowOut,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node2,PowerFlowIn,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,ENS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,ElectricityDemand,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node3,ElectricityBuy,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,ElectricitySell,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node3,PowerFlowOut,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node3,PowerFlowIn,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,BESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Electrolyzer,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,H2ESS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,Wind,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,ENS,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,ElectricityDemand,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node4,ElectricityBuy,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,ElectricitySell,2024-12-16 02:39:00,-0.0
period1,sc01,t8402,Node4,PowerFlowOut,2024-12-16 02:39:00,0.0
period1,sc01,t8402,Node4,PowerFlowIn,2024-12-16 02:39:00,0.0
period1,sc01,t8403,Node1,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Wind,2024-12-16 03:39:00,16.2837378640777
period1,sc01,t8403,Node1,BESS,2024-12-16 03:39:00,-5.0
period1,sc01,t8403,Node1,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,ENS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,ElectricityDemand,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node1,ElectricityBuy,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node1,ElectricitySell,2024-12-16 03:39:00,-11.2837378640777
period1,sc01,t8403,Node1,PowerFlowOut,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node1,PowerFlowIn,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,ENS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,ElectricityDemand,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node2,ElectricityBuy,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node2,ElectricitySell,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node2,PowerFlowOut,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node2,PowerFlowIn,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,ENS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,ElectricityDemand,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node3,ElectricityBuy,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,ElectricitySell,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node3,PowerFlowOut,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node3,PowerFlowIn,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,BESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Electrolyzer,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,H2ESS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,Wind,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,ENS,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,ElectricityDemand,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node4,ElectricityBuy,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,ElectricitySell,2024-12-16 03:39:00,-0.0
period1,sc01,t8403,Node4,PowerFlowOut,2024-12-16 03:39:00,0.0
period1,sc01,t8403,Node4,PowerFlowIn,2024-12-16 03:39:00,0.0
period1,sc01,t8404,Node1,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Wind,2024-12-16 04:39:00,18.5056310679612
period1,sc01,t8404,Node1,BESS,2024-12-16 04:39:00,-5.0
period1,sc01,t8404,Node1,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,ENS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,ElectricityDemand,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node1,ElectricityBuy,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node1,ElectricitySell,2024-12-16 04:39:00,-13.5056310679612
period1,sc01,t8404,Node1,PowerFlowOut,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node1,PowerFlowIn,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,ENS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,ElectricityDemand,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node2,ElectricityBuy,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node2,ElectricitySell,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node2,PowerFlowOut,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node2,PowerFlowIn,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,ENS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,ElectricityDemand,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node3,ElectricityBuy,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,ElectricitySell,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node3,PowerFlowOut,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node3,PowerFlowIn,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,BESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Electrolyzer,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,H2ESS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,Wind,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,ENS,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,ElectricityDemand,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node4,ElectricityBuy,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,ElectricitySell,2024-12-16 04:39:00,-0.0
period1,sc01,t8404,Node4,PowerFlowOut,2024-12-16 04:39:00,0.0
period1,sc01,t8404,Node4,PowerFlowIn,2024-12-16 04:39:00,0.0
period1,sc01,t8405,Node1,BESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Electrolyzer,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,H2ESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Wind,2024-12-16 05:39:00,22.4928640776699
period1,sc01,t8405,Node1,BESS,2024-12-16 05:39:00,-5.0
period1,sc01,t8405,Node1,Electrolyzer,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,H2ESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Wind,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,BESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Electrolyzer,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,H2ESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Wind,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,BESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Electrolyzer,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,H2ESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Wind,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,BESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Electrolyzer,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,H2ESS,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,Wind,2024-12-16 05:39:00,0.0
period1,sc01,t8405,Node1,ENS,2024-12-16 05:39:00,0.0
