,,,SolarPV_01,Wind_01,BESS_01,AEL_01,PEMEL_01
period1,sc01,t0390, 5.71554416666667E-06 , 0.547864077669903 ,,,
period1,sc01,t0391, 1.36991616666667E-05 , 0.95368932038835 ,,,
period1,sc01,t0392, 1.41890643333333E-04 , 1.46097087378641 ,,,
period1,sc01,t0393, 0.11689375855 , 2.02912621359223 ,,,
period1,sc01,t0394, 2.14417539075 , 2.00883495145631 ,,,
period1,sc01,t0395, 5.2840937775 , 1.82621359223301 ,,,
period1,sc01,t0396, 7.1543667 , 1.46097087378641 ,,,
period1,sc01,t0397, 8.050509545 , 1.46097087378641 ,,,
period1,sc01,t0398, 8.2928867075 , 2.15087378640777 ,,,
period1,sc01,t0399, 7.9061947825 , 2.71902912621359 ,,,
period1,sc01,t0400, 6.6933618225 , 2.92194174757282 ,,,
period1,sc01,t0401, 4.301668 , 3.75388349514563 ,,,
period1,sc01,t0402, 1.2118640425 , 5.0931067961165 ,,,
period1,sc01,t0403, 0.012729332675 , 5.84388349514563 ,,,
period1,sc01,t0404, 1.38806066666667E-05 , 6.49320388349514 ,,,
period1,sc01,t0405, 9.43518333333333E-06 , 7.4468932038835 ,,,
period1,sc01,t0406, 4.89903833333333E-06 , 8.01504854368932 ,,,
period1,sc01,t0407, 3.81036333333333E-06 , 7.93388349514563 ,,,
period1,sc01,t0408, 0.0000043547 , 7.58893203883495 ,,,
period1,sc01,t0409, 0.0000044454225 , 7.02077669902912 ,,,
period1,sc01,t0410, 0.0000043547 , 6.65553398058253 ,,,
period1,sc01,t0411, 5.08048333333333E-06 , 6.18883495145631 ,,,
period1,sc01,t0412, 3.71963916666667E-06 , 5.29601941747573 ,,,
period1,sc01,t0413, 0.0000046268675 , 4.76844660194175 ,,,
period1,sc01,t0414, 7.71144833333333E-06 , 4.52495145631068 ,,,
period1,sc01,t0415, 1.01609666666667E-05 , 3.77417475728155 ,,,
period1,sc01,t0416, 1.25288350833333E-04 , 2.75961165048544 ,,,
period1,sc01,t0417, 0.09643755495 , 2.02912621359223 ,,,
period1,sc01,t0418, 0.96084279875 , 1.44067961165049 ,,,
period1,sc01,t0419, 1.97212663375 , 1.44067961165049 ,,,
period1,sc01,t0420, 2.31957998775 , 2.31320388349515 ,,,
period1,sc01,t0421, 2.35908528275 , 2.84077669902913 ,,,
period1,sc01,t0422, 2.34270072425 , 3.97708737864078 ,,,
period1,sc01,t0423, 1.9586461155 , 5.07281553398058 ,,,
period1,sc01,t0424, 1.35408038175 , 5.3568932038835 ,,,
period1,sc01,t0425, 0.6890360285 , 4.5452427184466 ,,,
period1,sc01,t0426, 0.160571400425 , 3.61184466019417 ,,,
period1,sc01,t0427, 7.99268916666667E-05 , 3.30747572815534 ,,,
period1,sc01,t0428, 5.26192916666667E-06 , 3.91621359223301 ,,,
period1,sc01,t0429, 5.44337583333333E-06 , 4.46407766990291 ,,,
period1,sc01,t0430, 3.26602583333333E-06 , 4.18 ,,,
period1,sc01,t0431, 0.0000044454225 , 3.71330097087379 ,,,
period1,sc01,t0432, 3.99180916666667E-06 , 3.59155339805825 ,,,
period1,sc01,t0433, 3.62891666666667E-06 , 3.91621359223301 ,,,
period1,sc01,t0434, 5.62482166666667E-06 , 3.4495145631068 ,,,
period1,sc01,t0435, 0.0000043547 , 2.2726213592233 ,,,
period1,sc01,t0436, 4.26397666666667E-06 , 1.21747572815534 ,,,
period1,sc01,t0437, 0.00000498976 , 0.913106796116505 ,,,
period1,sc01,t0438, 5.17120583333333E-06 , 1.40009708737864 ,,,
period1,sc01,t0439, 5.80626666666667E-06 , 2.2726213592233 ,,,
period1,sc01,t0440, 1.22203771666667E-04 , 2.75961165048544 ,,,
period1,sc01,t0441, 0.0344130174 , 3.16543689320388 ,,,
period1,sc01,t0442, 0.86462570075 , 4.30174757281553 ,,,
period1,sc01,t0443, 2.7012748925 , 6.31058252427184 ,,,
period1,sc01,t0444, 4.24040009 , 9.33398058252427 ,,,
period1,sc01,t0445, 4.915879395 , 9.59776699029126 ,,,
period1,sc01,t0446, 5.10305529 , 9.51660194174757 ,,,
period1,sc01,t0447, 5.0713095275 , 9.53689320388349 ,,,
period1,sc01,t0448, 4.515374905 , 8.52233009708738 ,,,
period1,sc01,t0449, 3.24590907 , 7.79184466019417 ,,,
period1,sc01,t0450, 1.11489031425 , 10.8558252427184 ,,,
period1,sc01,t0451, 0.030188958325 , 14.7517475728155 ,,,
period1,sc01,t0452, 1.59672333333333E-05 , 16.1112621359223 ,,,
period1,sc01,t0453, 1.02516891666667E-05 , 16.4967961165049 ,,,
period1,sc01,t0454, 5.89698916666667E-06 , 16.6794174757282 ,,,
period1,sc01,t0455, 0.0000044454225 , 17.4707766990291 ,,,
period1,sc01,t0456, 5.44337583333333E-06 , 18.1403883495146 ,,,
period1,sc01,t0457, 0.0000046268675 , 18.3635922330097 ,,,
period1,sc01,t0458, 0.000003901085 , 18.018640776699 ,,,
period1,sc01,t0459, 0.0000046268675 , 17.6128155339806 ,,,
period1,sc01,t0460, 3.99180916666667E-06 , 16.9634951456311 ,,,
period1,sc01,t0461, 3.81036333333333E-06 , 16.5373786407767 ,,,
period1,sc01,t0462, 0.0000047175925 , 16.6388349514563 ,,,
period1,sc01,t0463, 9.43518333333333E-06 , 16.6794174757282 ,,,
period1,sc01,t0464, 0.00013771739 , 16.9432038834951 ,,,
period1,sc01,t0465, 0.09785555415 , 17.2881553398058 ,,,
period1,sc01,t0466, 1.229233852 , 17.8360194174757 ,,,
period1,sc01,t0467, 2.951403425 , 17.4099029126214 ,,,
period1,sc01,t0468, 4.1051648775 , 17.1055339805825 ,,,
period1,sc01,t0469, 4.5625444725 , 16.9229126213592 ,,,
period1,sc01,t0470, 4.5051685775 , 16.2938834951456 ,,,
period1,sc01,t0471, 3.875302035 , 15.1372815533981 ,,,
period1,sc01,t0472, 3.091526785 , 14.102427184466 ,,,
period1,sc01,t0473, 2.02906705925 , 12.4994174757282 ,,,
period1,sc01,t0474, 0.53826542525 , 12.9255339805825 ,,,
period1,sc01,t0475, 3.75229990833333E-04 , 13.4936893203884 ,,,
period1,sc01,t0476, 5.35265333333333E-06 , 13.4531067961165 ,,,
period1,sc01,t0477, 0.0000047175925 , 12.8849514563107 ,,,
period1,sc01,t0478, 3.53819333333333E-06 , 11.7689320388349 ,,,
period1,sc01,t0479, 0.0000047175925 , 10.7340776699029 ,,,
period1,sc01,t0480, 4.08253166666667E-06 , 9.82097087378641 ,,,
period1,sc01,t0481, 0.00000498976 , 9.07019417475728 ,,,
period1,sc01,t0482, 4.89903833333333E-06 , 8.38029126213592 ,,,
period1,sc01,t0483, 3.81036333333333E-06 , 7.4468932038835 ,,,
period1,sc01,t0484, 0.0000044454225 , 6.67582524271845 ,,,
period1,sc01,t0485, 4.08253166666667E-06 , 6.10766990291262 ,,,
period1,sc01,t0486, 0.000004808315 , 5.64097087378641 ,,,
period1,sc01,t0487, 0.0000109774725 , 5.25543689320388 ,,,
period1,sc01,t0488, 1.40166909166667E-04 , 4.89019417475728 ,,,
period1,sc01,t0489, 0.0931715299 , 3.65242718446602 ,,,
period1,sc01,t0490, 1.6341365875 , 2.2726213592233 ,,,
period1,sc01,t0491, 4.0464363075 , 2.57699029126214 ,,,
period1,sc01,t0492, 5.2092854725 , 3.2668932038835 ,,,
period1,sc01,t0493, 5.508205695 , 4.01766990291262 ,,,
period1,sc01,t0494, 5.4568447325 , 4.68728155339806 ,,,
period1,sc01,t0495, 4.92915306 , 5.31631067961165 ,,,
period1,sc01,t0496, 3.5291986375 , 5.64097087378641 ,,,
period1,sc01,t0497, 1.98642093675 , 5.37718446601942 ,,,
period1,sc01,t0498, 0.62977128225 , 5.19456310679612 ,,,
period1,sc01,t0499, 0.01401941255 , 4.7278640776699 ,,,
period1,sc01,t0500, 6.71349583333333E-06 , 4.52495145631068 ,,,
period1,sc01,t0501, 0.0000047175925 , 4.48436893203883 ,,,
period1,sc01,t0502, 0.0000043547 , 4.24087378640777 ,,,
period1,sc01,t0503, 0.0000046268675 , 4.40320388349515 ,,,
period1,sc01,t0504, 0.000003901085 , 4.30174757281553 ,,,
period1,sc01,t0505, 0.00000498976 , 3.30747572815534 ,,,
period1,sc01,t0506, 0.000004173255 , 2.2726213592233 ,,,
period1,sc01,t0507, 0.0000044454225 , 1.58271844660194 ,,,
period1,sc01,t0508, 3.81036333333333E-06 , 1.1768932038835 ,,,
period1,sc01,t0509, 3.44747166666667E-06 , 1.68417475728155 ,,,
period1,sc01,t0510, 5.26192916666667E-06 , 2.98281553398058 ,,,
period1,sc01,t0511, 2.62189241666667E-05 , 4.76844660194175 ,,,
period1,sc01,t0512, 0.000152777395 , 7.0004854368932 ,,,
period1,sc01,t0513, 0.10061806705 , 7.32514563106796 ,,,
period1,sc01,t0514, 1.919638889 , 9.02961165048544 ,,,
period1,sc01,t0515, 4.489429055 , 12.7226213592233 ,,,
period1,sc01,t0516, 5.96766466 , 13.4733980582524 ,,,
period1,sc01,t0517, 6.70076209 , 14.3459223300971 ,,,
period1,sc01,t0518, 6.076006875 , 14.6908737864078 ,,,
period1,sc01,t0519, 5.5276358275 , 14.9952427184466 ,,,
period1,sc01,t0520, 4.55812717 , 15.3199029126214 ,,,
period1,sc01,t0521, 3.14266185 , 14.5894174757282 ,,,
period1,sc01,t0522, 1.19823383075 , 13.574854368932 ,,,
period1,sc01,t0523, 0.0381907197 , 13.0878640776699 ,,,
period1,sc01,t0524, 0.0000174188 , 13.2096116504854 ,,,
period1,sc01,t0525, 8.43723166666667E-06 , 14.1227184466019 ,,,
period1,sc01,t0526, 5.62482166666667E-06 , 15.3401941747573 ,,,
period1,sc01,t0527, 3.26602583333333E-06 , 16.2127184466019 ,,,
period1,sc01,t0528, 4.08253166666667E-06 , 17.0852427184466 ,,,
period1,sc01,t0529, 5.17120583333333E-06 , 17.7142718446602 ,,,
period1,sc01,t0530, 0.0000043547 , 18.2621359223301 ,,,
period1,sc01,t0531, 0.0000044454225 , 18.6070873786408 ,,,
period1,sc01,t0532, 3.99180916666667E-06 , 18.546213592233 ,,,
period1,sc01,t0533, 5.71554416666667E-06 , 17.3693203883495 ,,,
period1,sc01,t0534, 0.00000807434 , 16.8214563106796 ,,,
period1,sc01,t0535, 1.90518133333333E-05 , 16.7605825242718 ,,,
period1,sc01,t0536, 1.50690766666667E-04 , 16.6185436893204 ,,,
period1,sc01,t0537, 0.178368515325 , 16.6388349514563 ,,,
period1,sc01,t0538, 2.6971760325 , 17.6331067961165 ,,,
period1,sc01,t0539, 6.0284481075 , 18.0592233009709 ,,,
period1,sc01,t0540, 7.7894071675 , 17.9577669902913 ,,,
period1,sc01,t0541, 8.6803733625 , 17.9171844660194 ,,,
period1,sc01,t0542, 8.7734305825 , 17.9171844660194 ,,,
period1,sc01,t0543, 8.193795505 , 17.8360194174757 ,,,
period1,sc01,t0544, 6.9807910775 , 17.491067961165 ,,,
period1,sc01,t0545, 5.01937428 , 17.3693203883495 ,,,
period1,sc01,t0546, 1.876252468 , 17.5925242718447 ,,,
period1,sc01,t0547, 0.064316198525 , 17.7142718446602 ,,,
period1,sc01,t0548, 0.00001397133 , 17.3490291262136 ,,,
period1,sc01,t0549, 9.61662833333333E-06 , 16.8823300970874 ,,,
period1,sc01,t0550, 5.80626666666667E-06 , 16.6185436893204 ,,,
period1,sc01,t0551, 3.71963916666667E-06 , 16.3344660194175 ,,,
period1,sc01,t0552, 0.000004808315 , 16.72 ,,,
period1,sc01,t0553, 4.53614666666667E-06 , 16.6388349514563 ,,,
period1,sc01,t0554, 4.53614666666667E-06 , 15.948932038835 ,,,
period1,sc01,t0555, 3.99180916666667E-06 , 15.2184466019417 ,,,
period1,sc01,t0556, 5.26192916666667E-06 , 15.2387378640777 ,,,
period1,sc01,t0557, 5.08048333333333E-06 , 15.4822330097087 ,,,
period1,sc01,t0558, 7.71144833333333E-06 , 15.4619417475728 ,,,
period1,sc01,t0559, 1.65115716666667E-05 , 15.5025242718447 ,,,
period1,sc01,t0560, 1.49692815833333E-04 , 15.421359223301 ,,,
period1,sc01,t0561, 0.20441506515 , 14.5285436893204 ,,,
period1,sc01,t0562, 2.7951132375 , 13.3719417475728 ,,,
period1,sc01,t0563, 6.07099897 , 10.3079611650485 ,,,
period1,sc01,t0564, 7.8662376875 , 7.46718446601942 ,,,
period1,sc01,t0565, 8.6375476075 , 5.47864077669903 ,,,
period1,sc01,t0566, 8.6677910025 , 4.40320388349515 ,,,
period1,sc01,t0567, 8.292576435 , 3.61184466019417 ,,,
period1,sc01,t0568, 7.3831299825 , 3.42922330097087 ,,,
period1,sc01,t0569, 5.437738485 , 3.42922330097087 ,,,
period1,sc01,t0570, 2.1715038555 , 3.9973786407767 ,,,
period1,sc01,t0571, 0.101913590325 , 4.22058252427184 ,,,
period1,sc01,t0572, 1.91425366666667E-05 , 3.77417475728155 ,,,
period1,sc01,t0573, 1.26104866666667E-05 , 2.94223300970874 ,,,
period1,sc01,t0574, 7.25783333333333E-06 , 1.96825242718447 ,,,
period1,sc01,t0575, 4.08253166666667E-06 , 1.27834951456311 ,,,
period1,sc01,t0576, 0.000003901085 , 0.95368932038835 ,,,
period1,sc01,t0577, 3.62891666666667E-06 , 0.831941747572816 ,,,
period1,sc01,t0578, 0.0000044454225 , 0.811650485436893 ,,,
period1,sc01,t0579, 0.000004808315 , 0.994271844660194 ,,,
period1,sc01,t0580, 4.26397666666667E-06 , 1.44067961165049 ,,,
period1,sc01,t0581, 0.0000044454225 , 1.9073786407767 ,,,
period1,sc01,t0582, 5.44337583333333E-06 , 2.57699029126214 ,,,
period1,sc01,t0583, 1.17032558333333E-05 , 3.67271844660194 ,,,
period1,sc01,t0584, 1.48150525833333E-04 , 4.95106796116505 ,,,
period1,sc01,t0585, 0.2116302588 , 5.29601941747573 ,,,
period1,sc01,t0586, 2.9130738975 , 3.36834951456311 ,,,
period1,sc01,t0587, 6.271364165 , 3.55097087378641 ,,,
period1,sc01,t0588, 7.9729468925 , 3.95679611650485 ,,,
period1,sc01,t0589, 8.738116685 , 3.24660194174757 ,,,
period1,sc01,t0590, 8.98086944 , 3.10456310679612 ,,,
period1,sc01,t0591, 8.67168846 , 3.18572815533981 ,,,
period1,sc01,t0592, 7.5941505825 , 3.46980582524272 ,,,
period1,sc01,t0593, 5.5654427875 , 4.15970873786408 ,,,
period1,sc01,t0594, 2.14533755075 , 6.00621359223301 ,,,
period1,sc01,t0595, 0.09579251505 , 7.50776699029126 ,,,
period1,sc01,t0596, 1.90518133333333E-05 , 8.01504854368932 ,,,
period1,sc01,t0597, 1.25197633333333E-05 , 8.07592233009709 ,,,
period1,sc01,t0598, 6.98566583333333E-06 , 7.95417475728155 ,,,
period1,sc01,t0599, 3.99180916666667E-06 , 7.77155339805825 ,,,
period1,sc01,t0600, 3.53819333333333E-06 , 7.58893203883495 ,,,
period1,sc01,t0601, 3.35674833333333E-06 , 7.48747572815534 ,,,
period1,sc01,t0602, 0.000003901085 , 7.42660194174757 ,,,
period1,sc01,t0603, 4.26397666666667E-06 , 7.16281553398058 ,,,
period1,sc01,t0604, 3.81036333333333E-06 , 6.55407766990291 ,,,
period1,sc01,t0605, 4.53614666666667E-06 , 5.74242718446602 ,,,
period1,sc01,t0606, 7.89289333333333E-06 , 4.9104854368932 ,,,
period1,sc01,t0607, 1.76909691666667E-05 , 4.09883495145631 ,,,
period1,sc01,t0608, 1.50327875833333E-04 , 3.38864077669903 ,,,
period1,sc01,t0609, 0.2121419361 , 2.35378640776699 ,,,
period1,sc01,t0610, 3.017064135 , 1.15660194174757 ,,,
period1,sc01,t0611, 6.288829235 , 0.405825242718447 ,,,
period1,sc01,t0612, 7.8677373375 , 0.182621359223301 ,,,
period1,sc01,t0613, 8.46152791 , 0.142038834951456 ,,,
period1,sc01,t0614, 8.3478212475 , 8.11650485436893E-02 ,,,
period1,sc01,t0615, 7.731889745 , 0.101456310679612 ,,,
period1,sc01,t0616, 6.4776354225 , 0.243495145631068 ,,,
period1,sc01,t0617, 4.563064315 , 0.933398058252427 ,,,
period1,sc01,t0618, 1.83278983975 , 2.21174757281553 ,,,
period1,sc01,t0619, 0.112302271725 , 2.67844660194175 ,,,
period1,sc01,t0620, 0.00001832603 , 2.51611650485437 ,,,
period1,sc01,t0621, 0.00001179398 , 2.31320388349515 ,,,
period1,sc01,t0622, 6.71349583333333E-06 , 2.29291262135922 ,,,
period1,sc01,t0623, 3.71963916666667E-06 , 2.47553398058252 ,,,
period1,sc01,t0624, 3.81036333333333E-06 , 2.71902912621359 ,,,
period1,sc01,t0625, 0.000003901085 , 2.73932038834951 ,,,
period1,sc01,t0626, 8.34650833333333E-06 , 2.67844660194175 ,,,
period1,sc01,t0627, 1.14310883333333E-05 , 3.08427184466019 ,,,
period1,sc01,t0628, 1.16125333333333E-05 , 3.65242718446602 ,,,
period1,sc01,t0629, 0.00001088675 , 4.15970873786408 ,,,
period1,sc01,t0630, 1.29733783333333E-05 , 4.68728155339806 ,,,
period1,sc01,t0631, 1.79631383333333E-05 , 5.9047572815534 ,,,
period1,sc01,t0632, 1.48513416666667E-04 , 8.21796116504854 ,,,
period1,sc01,t0633, 0.208396894 , 9.7195145631068 ,,,
period1,sc01,t0634, 2.4165591585 , 11.4036893203884 ,,,
period1,sc01,t0635, 5.2694483825 , 12.0327184466019 ,,,
period1,sc01,t0636, 6.917182515 , 12.6414563106796 ,,,
period1,sc01,t0637, 7.7130366175 , 13.2096116504854 ,,,
period1,sc01,t0638, 7.9354964725 , 13.4125242718447 ,,,
period1,sc01,t0639, 7.71168666 , 14.2444660194175 ,,,
period1,sc01,t0640, 6.7488733575 , 15.2184466019417 ,,,
period1,sc01,t0641, 4.981314205 , 14.9140776699029 ,,,
period1,sc01,t0642, 2.13309267875 , 14.0821359223301 ,,,
period1,sc01,t0643, 0.128469095725 , 14.1633009708738 ,,,
period1,sc01,t0644, 1.95054283333333E-05 , 14.0009708737864 ,,,
period1,sc01,t0645, 0.00001088675 , 12.8646601941748 ,,,
period1,sc01,t0646, 0.0000081650625 , 10.977572815534 ,,,
period1,sc01,t0647, 0.0000043547 , 9.41514563106796 ,,,
period1,sc01,t0648, 0.0000044454225 , 9.33398058252427 ,,,
period1,sc01,t0649, 0.000003901085 , 9.21223300970874 ,,,
period1,sc01,t0650, 3.71963916666667E-06 , 9.00932038834951 ,,,
period1,sc01,t0651, 5.08048333333333E-06 , 9.9021359223301 ,,,
period1,sc01,t0652, 4.53614666666667E-06 , 11.3428155339806 ,,,
period1,sc01,t0653, 4.26397666666667E-06 , 11.8906796116505 ,,,
period1,sc01,t0654, 0.0000090722925 , 11.0993203883495 ,,,
period1,sc01,t0655, 0.000017237355 , 10.1050485436893 ,,,
period1,sc01,t0656, 1.51507274166667E-04 , 7.97446601941748 ,,,
period1,sc01,t0657, 0.21020137285 , 7.6295145631068 ,,,
period1,sc01,t0658, 2.7039748075 , 7.02077669902912 ,,,
period1,sc01,t0659, 5.71860303 , 6.65553398058253 ,,,
period1,sc01,t0660, 7.3795346325 , 7.38601941747573 ,,,
period1,sc01,t0661, 8.0926984225 , 9.17165048543689 ,,,
period1,sc01,t0662, 8.3016233225 , 10.8558252427184 ,,,
period1,sc01,t0663, 8.2278792 , 11.9515533980583 ,,,
period1,sc01,t0664, 7.3578972175 , 13.4531067961165 ,,,
period1,sc01,t0665, 5.4576612375 , 13.8995145631068 ,,,
period1,sc01,t0666, 2.2788526555 , 13.6763106796117 ,,,
period1,sc01,t0667, 0.1309784917 , 13.7371844660194 ,,,
period1,sc01,t0668, 1.94147041666667E-05 , 13.858932038835 ,,,
period1,sc01,t0669, 1.27012083333333E-05 , 13.838640776699 ,,,
period1,sc01,t0670, 6.62277333333333E-06 , 13.2096116504854 ,,,
period1,sc01,t0671, 3.99180916666667E-06 , 12.6414563106796 ,,,
period1,sc01,t0672, 5.35265333333333E-06 , 12.1341747572816 ,,,
period1,sc01,t0673, 0.000004808315 , 10.977572815534 ,,,
period1,sc01,t0674, 4.08253166666667E-06 , 10.6529126213592 ,,,
period1,sc01,t0675, 0.0000046268675 , 11.0181553398058 ,,,
period1,sc01,t0676, 0.0000043547 , 11.2819417475728 ,,,
period1,sc01,t0677, 3.35674833333333E-06 , 11.5254368932039 ,,,
period1,sc01,t0678, 0.0000064413275 , 11.4036893203884 ,,,
period1,sc01,t0679, 1.40620533333333E-05 , 10.9572815533981 ,,,
period1,sc01,t0680, 1.52958840833333E-04 , 10.5108737864078 ,,,
period1,sc01,t0681, 0.1773369957 , 10.2673786407767 ,,,
period1,sc01,t0682, 1.935258654 , 10.45 ,,,
period1,sc01,t0683, 4.3556934975 , 9.39485436893204 ,,,
period1,sc01,t0684, 5.753897875 , 9.76009708737864 ,,,
period1,sc01,t0685, 6.3818592375 , 11.3225242718447 ,,,
period1,sc01,t0686, 6.2559430825 , 13.2096116504854 ,,,
period1,sc01,t0687, 5.4723229675 , 14.102427184466 ,,,
period1,sc01,t0688, 4.0097506775 , 15.0358252427184 ,,,
period1,sc01,t0689, 2.18435294225 , 13.6357281553398 ,,,
period1,sc01,t0690, 0.641950834 , 12.2965048543689 ,,,
period1,sc01,t0691, 0.02134075205 , 12.2559223300971 ,,,
period1,sc01,t0692, 0.0000120661475 , 12.276213592233 ,,,
period1,sc01,t0693, 6.62277333333333E-06 , 13.2096116504854 ,,,
period1,sc01,t0694, 5.26192916666667E-06 , 13.1487378640777 ,,,
period1,sc01,t0695, 3.08457916666667E-06 , 11.9921359223301 ,,,
period1,sc01,t0696, 3.99180916666667E-06 , 12.1544660194175 ,,,
period1,sc01,t0697, 4.08253166666667E-06 , 12.1138834951456 ,,,
period1,sc01,t0698, 3.71963916666667E-06 , 12.3776699029126 ,,,
period1,sc01,t0699, 4.08253166666667E-06 , 13.574854368932 ,,,
period1,sc01,t0700, 4.26397666666667E-06 , 14.2241747572816 ,,,
period1,sc01,t0701, 3.44747166666667E-06 , 14.8329126213592 ,,,
period1,sc01,t0702, 5.08048333333333E-06 , 14.9546601941748 ,,,
period1,sc01,t0703, 9.88879833333333E-06 , 14.6502912621359 ,,,
period1,sc01,t0704, 1.43523656666667E-04 , 13.2299029126214 ,,,
period1,sc01,t0705, 0.05984718755 , 11.0587378640777 ,,,
period1,sc01,t0706, 0.8251258495 , 9.57747572815534 ,,,
period1,sc01,t0707, 2.33347148175 , 8.98902912621359 ,,,
period1,sc01,t0708, 3.5080892275 , 8.07592233009709 ,,,
period1,sc01,t0709, 3.869820555 , 6.91932038834952 ,,,
period1,sc01,t0710, 3.575611575 , 6.29029126213592 ,,,
period1,sc01,t0711, 3.15256607 , 6.31058252427184 ,,,
period1,sc01,t0712, 2.5671201925 , 6.06708737864078 ,,,
period1,sc01,t0713, 1.594323742 , 5.55980582524272 ,,,
period1,sc01,t0714, 0.4977150025 , 5.86417475728155 ,,,
period1,sc01,t0715, 0.02042082165 , 7.34543689320388 ,,,
period1,sc01,t0716, 8.25578583333333E-06 , 10.0238834951456 ,,,
period1,sc01,t0717, 5.53409833333333E-06 , 11.9718446601942 ,,,
period1,sc01,t0718, 3.62891666666667E-06 , 12.8240776699029 ,,,
period1,sc01,t0719, 0.0000044454225 , 12.8646601941748 ,,,
period1,sc01,t0720, 3.26602583333333E-06 , 13.7168932038835 ,,,
period1,sc01,t0721, 4.08253166666667E-06 , 13.5545631067961 ,,,
period1,sc01,t0722, 4.26397666666667E-06 , 13.0269902912621 ,,,
period1,sc01,t0723, 4.08253166666667E-06 , 13.4733980582524 ,,,
period1,sc01,t0724, 5.08048333333333E-06 , 13.5545631067961 ,,,
period1,sc01,t0725, 3.81036333333333E-06 , 13.1081553398058 ,,,
period1,sc01,t0726, 1.14310883333333E-05 , 12.4791262135922 ,,,
period1,sc01,t0727, 3.24788041666667E-05 , 11.8906796116505 ,,,
period1,sc01,t0728, 1.49692815833333E-04 , 12.2965048543689 ,,,
period1,sc01,t0729, 0.088171789875 , 12.0733009708738 ,,,
period1,sc01,t0730, 1.3463453455 , 13.0472815533981 ,,,
period1,sc01,t0731, 3.7882515775 , 14.63 ,,,
period1,sc01,t0732, 5.3767427475 , 15.8271844660194 ,,,
period1,sc01,t0733, 6.751254835 , 17.1055339805825 ,,,
period1,sc01,t0734, 6.7392113675 , 17.775145631068 ,,,
period1,sc01,t0735, 6.1712359975 , 18.3635922330097 ,,,
period1,sc01,t0736, 5.1750003775 , 18.4041747572816 ,,,
period1,sc01,t0737, 3.8941714975 , 17.2881553398058 ,,,
period1,sc01,t0738, 1.6747604955 , 16.9432038834951 ,,,
period1,sc01,t0739, 0.10924581655 , 17.3490291262136 ,,,
period1,sc01,t0740, 0.000011975425 , 17.8360194174757 ,,,
period1,sc01,t0741, 7.89289333333333E-06 , 18.2215533980583 ,,,
period1,sc01,t0742, 5.62482166666667E-06 , 18.4853398058252 ,,,
period1,sc01,t0743, 5.17120583333333E-06 , 18.8708737864078 ,,,
period1,sc01,t0744, 3.81036333333333E-06 , 19.0940776699029 ,,,
period1,sc01,t0745, 3.17530166666667E-06 , 19.4187378640777 ,,,
period1,sc01,t0746, 3.26602583333333E-06 , 19.844854368932 ,,,
period1,sc01,t0747, 0.00000498976 , 20.0274757281553 ,,,
period1,sc01,t0748, 4.26397666666667E-06 , 20.108640776699 ,,,
period1,sc01,t0749, 4.53614666666667E-06 , 20.108640776699 ,,,
period1,sc01,t0750, 8.52795416666667E-06 , 20.0883495145631 ,,,
period1,sc01,t0751, 0.0000216827775 , 20.108640776699 ,,,
period1,sc01,t0752, 4.00813853333333E-04 , 19.8042718446602 ,,,
period1,sc01,t0753, 0.247597359775 , 19.1752427184466 ,,,
period1,sc01,t0754, 2.90443254 , 18.2418446601942 ,,,
period1,sc01,t0755, 6.03417726 , 18.282427184466 ,,,
period1,sc01,t0756, 7.6922129825 , 19.4593203883495 ,,,
period1,sc01,t0757, 8.166959665 , 19.8854368932039 ,,,
period1,sc01,t0758, 7.9512006075 , 19.9666019417476 ,,,
period1,sc01,t0759, 7.2880369425 , 20.0274757281553 ,,,
period1,sc01,t0760, 6.2814834025 , 20.0274757281553 ,,,
